"","method","Nt","p0","p1","miss0","miss1"
"1744","UCB",200,0.1,0.1,0.2,0.3
"1745","UCB",200,0.1,0.1,0.2,0.4
"1746","UCB",200,0.1,0.1,0.2,0.5
"1747","UCB",200,0.1,0.1,0.3,0
"1748","UCB",200,0.1,0.1,0.3,0.1
"1749","UCB",200,0.1,0.1,0.3,0.2
"1750","UCB",200,0.1,0.1,0.3,0.3
"1751","UCB",200,0.1,0.1,0.3,0.4
"1752","UCB",200,0.1,0.1,0.3,0.5
"1753","UCB",200,0.1,0.1,0.4,0
"1754","UCB",200,0.1,0.1,0.4,0.1
"1755","UCB",200,0.1,0.1,0.4,0.2
"1756","UCB",200,0.1,0.1,0.4,0.3
"1757","UCB",200,0.1,0.1,0.4,0.4
"1758","UCB",200,0.1,0.1,0.4,0.5
"1759","UCB",200,0.1,0.1,0.5,0
"1760","UCB",200,0.1,0.1,0.5,0.1
"1761","UCB",200,0.1,0.1,0.5,0.2
"1762","UCB",200,0.1,0.1,0.5,0.3
"1763","UCB",200,0.1,0.1,0.5,0.4
"1764","UCB",200,0.1,0.1,0.5,0.5
"1765","UCB",200,0.3,0.3,0,0
"1766","UCB",200,0.3,0.3,0,0.1
"1767","UCB",200,0.3,0.3,0,0.2
"1768","UCB",200,0.3,0.3,0,0.3
"1769","UCB",200,0.3,0.3,0,0.4
"1770","UCB",200,0.3,0.3,0,0.5
"1771","UCB",200,0.3,0.3,0.1,0
"1772","UCB",200,0.3,0.3,0.1,0.1
"1773","UCB",200,0.3,0.3,0.1,0.2
"1774","UCB",200,0.3,0.3,0.1,0.3
"1775","UCB",200,0.3,0.3,0.1,0.4
"1776","UCB",200,0.3,0.3,0.1,0.5
"1777","UCB",200,0.3,0.3,0.2,0
"1778","UCB",200,0.3,0.3,0.2,0.1
"1779","UCB",200,0.3,0.3,0.2,0.2
"1780","UCB",200,0.3,0.3,0.2,0.3
"1781","UCB",200,0.3,0.3,0.2,0.4
"1782","UCB",200,0.3,0.3,0.2,0.5
"1783","UCB",200,0.3,0.3,0.3,0
"1784","UCB",200,0.3,0.3,0.3,0.1
"1785","UCB",200,0.3,0.3,0.3,0.2
"1786","UCB",200,0.3,0.3,0.3,0.3
"1787","UCB",200,0.3,0.3,0.3,0.4
"1788","UCB",200,0.3,0.3,0.3,0.5
"1789","UCB",200,0.3,0.3,0.4,0
"1790","UCB",200,0.3,0.3,0.4,0.1
"1791","UCB",200,0.3,0.3,0.4,0.2
"1792","UCB",200,0.3,0.3,0.4,0.3
"1793","UCB",200,0.3,0.3,0.4,0.4
"1794","UCB",200,0.3,0.3,0.4,0.5
"1795","UCB",200,0.3,0.3,0.5,0
"1796","UCB",200,0.3,0.3,0.5,0.1
"1797","UCB",200,0.3,0.3,0.5,0.2
"1798","UCB",200,0.3,0.3,0.5,0.3
"1799","UCB",200,0.3,0.3,0.5,0.4
"1800","UCB",200,0.3,0.3,0.5,0.5
"1801","UCB",200,0.5,0.5,0,0
"1802","UCB",200,0.5,0.5,0,0.1
"1803","UCB",200,0.5,0.5,0,0.2
"1804","UCB",200,0.5,0.5,0,0.3
"1805","UCB",200,0.5,0.5,0,0.4
"1806","UCB",200,0.5,0.5,0,0.5
"1807","UCB",200,0.5,0.5,0.1,0
"1808","UCB",200,0.5,0.5,0.1,0.1
"1809","UCB",200,0.5,0.5,0.1,0.2
"1810","UCB",200,0.5,0.5,0.1,0.3
"1811","UCB",200,0.5,0.5,0.1,0.4
"1812","UCB",200,0.5,0.5,0.1,0.5
"1813","UCB",200,0.5,0.5,0.2,0
"1814","UCB",200,0.5,0.5,0.2,0.1
"1815","UCB",200,0.5,0.5,0.2,0.2
"1816","UCB",200,0.5,0.5,0.2,0.3
"1817","UCB",200,0.5,0.5,0.2,0.4
"1818","UCB",200,0.5,0.5,0.2,0.5
"1819","UCB",200,0.5,0.5,0.3,0
"1820","UCB",200,0.5,0.5,0.3,0.1
"1821","UCB",200,0.5,0.5,0.3,0.2
"1822","UCB",200,0.5,0.5,0.3,0.3
"1823","UCB",200,0.5,0.5,0.3,0.4
"1824","UCB",200,0.5,0.5,0.3,0.5
"1825","UCB",200,0.5,0.5,0.4,0
"1826","UCB",200,0.5,0.5,0.4,0.1
"1827","UCB",200,0.5,0.5,0.4,0.2
"1828","UCB",200,0.5,0.5,0.4,0.3
"1829","UCB",200,0.5,0.5,0.4,0.4
"1830","UCB",200,0.5,0.5,0.4,0.5
"1831","UCB",200,0.5,0.5,0.5,0
"1832","UCB",200,0.5,0.5,0.5,0.1
"1833","UCB",200,0.5,0.5,0.5,0.2
"1834","UCB",200,0.5,0.5,0.5,0.3
"1835","UCB",200,0.5,0.5,0.5,0.4
"1836","UCB",200,0.5,0.5,0.5,0.5
"1837","UCB",200,0.7,0.7,0,0
"1838","UCB",200,0.7,0.7,0,0.1
"1839","UCB",200,0.7,0.7,0,0.2
"1840","UCB",200,0.7,0.7,0,0.3
"1841","UCB",200,0.7,0.7,0,0.4
"1842","UCB",200,0.7,0.7,0,0.5
"1843","UCB",200,0.7,0.7,0.1,0
"1844","UCB",200,0.7,0.7,0.1,0.1
"1845","UCB",200,0.7,0.7,0.1,0.2
"1846","UCB",200,0.7,0.7,0.1,0.3
"1847","UCB",200,0.7,0.7,0.1,0.4
"1848","UCB",200,0.7,0.7,0.1,0.5
"1849","UCB",200,0.7,0.7,0.2,0
"1850","UCB",200,0.7,0.7,0.2,0.1
"1851","UCB",200,0.7,0.7,0.2,0.2
"1852","UCB",200,0.7,0.7,0.2,0.3
"1853","UCB",200,0.7,0.7,0.2,0.4
"1854","UCB",200,0.7,0.7,0.2,0.5
"1855","UCB",200,0.7,0.7,0.3,0
"1856","UCB",200,0.7,0.7,0.3,0.1
"1857","UCB",200,0.7,0.7,0.3,0.2
"1858","UCB",200,0.7,0.7,0.3,0.3
"1859","UCB",200,0.7,0.7,0.3,0.4
"1860","UCB",200,0.7,0.7,0.3,0.5
"1861","UCB",200,0.7,0.7,0.4,0
"1862","UCB",200,0.7,0.7,0.4,0.1
"1863","UCB",200,0.7,0.7,0.4,0.2
"1864","UCB",200,0.7,0.7,0.4,0.3
"1865","UCB",200,0.7,0.7,0.4,0.4
"1866","UCB",200,0.7,0.7,0.4,0.5
"1867","UCB",200,0.7,0.7,0.5,0
"1868","UCB",200,0.7,0.7,0.5,0.1
"1869","UCB",200,0.7,0.7,0.5,0.2
"1870","UCB",200,0.7,0.7,0.5,0.3
"1871","UCB",200,0.7,0.7,0.5,0.4
"1872","UCB",200,0.7,0.7,0.5,0.5
"1873","UCB",200,0.9,0.9,0,0
"1874","UCB",200,0.9,0.9,0,0.1
"1875","UCB",200,0.9,0.9,0,0.2
"1876","UCB",200,0.9,0.9,0,0.3
"1877","UCB",200,0.9,0.9,0,0.4
"1878","UCB",200,0.9,0.9,0,0.5
"1879","UCB",200,0.9,0.9,0.1,0
"1880","UCB",200,0.9,0.9,0.1,0.1
"1881","UCB",200,0.9,0.9,0.1,0.2
"1882","UCB",200,0.9,0.9,0.1,0.3
"1883","UCB",200,0.9,0.9,0.1,0.4
"1884","UCB",200,0.9,0.9,0.1,0.5
"1885","UCB",200,0.9,0.9,0.2,0
"1886","UCB",200,0.9,0.9,0.2,0.1
"1887","UCB",200,0.9,0.9,0.2,0.2
"1888","UCB",200,0.9,0.9,0.2,0.3
"1889","UCB",200,0.9,0.9,0.2,0.4
"1890","UCB",200,0.9,0.9,0.2,0.5
"1891","UCB",200,0.9,0.9,0.3,0
"1892","UCB",200,0.9,0.9,0.3,0.1
"1893","UCB",200,0.9,0.9,0.3,0.2
"1894","UCB",200,0.9,0.9,0.3,0.3
"1895","UCB",200,0.9,0.9,0.3,0.4
"1896","UCB",200,0.9,0.9,0.3,0.5
"1897","UCB",200,0.9,0.9,0.4,0
"1898","UCB",200,0.9,0.9,0.4,0.1
"1899","UCB",200,0.9,0.9,0.4,0.2
"1900","UCB",200,0.9,0.9,0.4,0.3
"1901","UCB",200,0.9,0.9,0.4,0.4
"1902","UCB",200,0.9,0.9,0.4,0.5
"1903","UCB",200,0.9,0.9,0.5,0
"1904","UCB",200,0.9,0.9,0.5,0.1
"1905","UCB",200,0.9,0.9,0.5,0.2
"1906","UCB",200,0.9,0.9,0.5,0.3
"1907","UCB",200,0.9,0.9,0.5,0.4
"1908","UCB",200,0.9,0.9,0.5,0.5
"1909","UCB",526,0.1,0.2,0,0
"1910","UCB",526,0.1,0.2,0,0.1
"1911","UCB",526,0.1,0.2,0,0.2
"1912","UCB",526,0.1,0.2,0,0.3
"1913","UCB",526,0.1,0.2,0,0.4
"1914","UCB",526,0.1,0.2,0,0.5
"1915","UCB",526,0.1,0.2,0.1,0
"1916","UCB",526,0.1,0.2,0.1,0.1
"1917","UCB",526,0.1,0.2,0.1,0.2
"1918","UCB",526,0.1,0.2,0.1,0.3
"1919","UCB",526,0.1,0.2,0.1,0.4
"1920","UCB",526,0.1,0.2,0.1,0.5
"1921","UCB",526,0.1,0.2,0.2,0
"1922","UCB",526,0.1,0.2,0.2,0.1
"1923","UCB",526,0.1,0.2,0.2,0.2
"1924","UCB",526,0.1,0.2,0.2,0.3
"1925","UCB",526,0.1,0.2,0.2,0.4
"1926","UCB",526,0.1,0.2,0.2,0.5
"1927","UCB",526,0.1,0.2,0.3,0
"1928","UCB",526,0.1,0.2,0.3,0.1
"1929","UCB",526,0.1,0.2,0.3,0.2
"1930","UCB",526,0.1,0.2,0.3,0.3
"1931","UCB",526,0.1,0.2,0.3,0.4
"1932","UCB",526,0.1,0.2,0.3,0.5
"1933","UCB",526,0.1,0.2,0.4,0
"1934","UCB",526,0.1,0.2,0.4,0.1
"1935","UCB",526,0.1,0.2,0.4,0.2
"1936","UCB",526,0.1,0.2,0.4,0.3
"1937","UCB",526,0.1,0.2,0.4,0.4
"1938","UCB",526,0.1,0.2,0.4,0.5
"1939","UCB",526,0.1,0.2,0.5,0
"1940","UCB",526,0.1,0.2,0.5,0.1
"1941","UCB",526,0.1,0.2,0.5,0.2
"1942","UCB",526,0.1,0.2,0.5,0.3
"1943","UCB",526,0.1,0.2,0.5,0.4
"1944","UCB",526,0.1,0.2,0.5,0.5
"1945","UCB",162,0.1,0.3,0,0
"1946","UCB",162,0.1,0.3,0,0.1
"1947","UCB",162,0.1,0.3,0,0.2
"1948","UCB",162,0.1,0.3,0,0.3
"1949","UCB",162,0.1,0.3,0,0.4
"1950","UCB",162,0.1,0.3,0,0.5
"1951","UCB",162,0.1,0.3,0.1,0
"1952","UCB",162,0.1,0.3,0.1,0.1
"1953","UCB",162,0.1,0.3,0.1,0.2
"1954","UCB",162,0.1,0.3,0.1,0.3
"1955","UCB",162,0.1,0.3,0.1,0.4
"1956","UCB",162,0.1,0.3,0.1,0.5
"1957","UCB",162,0.1,0.3,0.2,0
"1958","UCB",162,0.1,0.3,0.2,0.1
"1959","UCB",162,0.1,0.3,0.2,0.2
"1960","UCB",162,0.1,0.3,0.2,0.3
"1961","UCB",162,0.1,0.3,0.2,0.4
"1962","UCB",162,0.1,0.3,0.2,0.5
"1963","UCB",162,0.1,0.3,0.3,0
"1964","UCB",162,0.1,0.3,0.3,0.1
"1965","UCB",162,0.1,0.3,0.3,0.2
"1966","UCB",162,0.1,0.3,0.3,0.3
"1967","UCB",162,0.1,0.3,0.3,0.4
"1968","UCB",162,0.1,0.3,0.3,0.5
"1969","UCB",162,0.1,0.3,0.4,0
"1970","UCB",162,0.1,0.3,0.4,0.1
"1971","UCB",162,0.1,0.3,0.4,0.2
"1972","UCB",162,0.1,0.3,0.4,0.3
"1973","UCB",162,0.1,0.3,0.4,0.4
"1974","UCB",162,0.1,0.3,0.4,0.5
"1975","UCB",162,0.1,0.3,0.5,0
"1976","UCB",162,0.1,0.3,0.5,0.1
"1977","UCB",162,0.1,0.3,0.5,0.2
"1978","UCB",162,0.1,0.3,0.5,0.3
"1979","UCB",162,0.1,0.3,0.5,0.4
"1980","UCB",162,0.1,0.3,0.5,0.5
"1981","UCB",82,0.1,0.4,0,0
"1982","UCB",82,0.1,0.4,0,0.1
"1983","UCB",82,0.1,0.4,0,0.2
"1984","UCB",82,0.1,0.4,0,0.3
"1985","UCB",82,0.1,0.4,0,0.4
"1986","UCB",82,0.1,0.4,0,0.5
"1987","UCB",82,0.1,0.4,0.1,0
"1988","UCB",82,0.1,0.4,0.1,0.1
"1989","UCB",82,0.1,0.4,0.1,0.2
"1990","UCB",82,0.1,0.4,0.1,0.3
"1991","UCB",82,0.1,0.4,0.1,0.4
"1992","UCB",82,0.1,0.4,0.1,0.5
"1993","UCB",82,0.1,0.4,0.2,0
"1994","UCB",82,0.1,0.4,0.2,0.1
"1995","UCB",82,0.1,0.4,0.2,0.2
"1996","UCB",82,0.1,0.4,0.2,0.3
"1997","UCB",82,0.1,0.4,0.2,0.4
"1998","UCB",82,0.1,0.4,0.2,0.5
"1999","UCB",82,0.1,0.4,0.3,0
"2000","UCB",82,0.1,0.4,0.3,0.1
"2001","UCB",82,0.1,0.4,0.3,0.2
"2002","UCB",82,0.1,0.4,0.3,0.3
"2003","UCB",82,0.1,0.4,0.3,0.4
"2004","UCB",82,0.1,0.4,0.3,0.5
"2005","UCB",82,0.1,0.4,0.4,0
"2006","UCB",82,0.1,0.4,0.4,0.1
"2007","UCB",82,0.1,0.4,0.4,0.2
"2008","UCB",82,0.1,0.4,0.4,0.3
"2009","UCB",82,0.1,0.4,0.4,0.4
"2010","UCB",82,0.1,0.4,0.4,0.5
"2011","UCB",82,0.1,0.4,0.5,0
"2012","UCB",82,0.1,0.4,0.5,0.1
"2013","UCB",82,0.1,0.4,0.5,0.2
"2014","UCB",82,0.1,0.4,0.5,0.3
"2015","UCB",82,0.1,0.4,0.5,0.4
"2016","UCB",82,0.1,0.4,0.5,0.5
"2017","UCB",254,0.4,0.6,0,0
"2018","UCB",254,0.4,0.6,0,0.1
"2019","UCB",254,0.4,0.6,0,0.2
"2020","UCB",254,0.4,0.6,0,0.3
"2021","UCB",254,0.4,0.6,0,0.4
"2022","UCB",254,0.4,0.6,0,0.5
"2023","UCB",254,0.4,0.6,0.1,0
"2024","UCB",254,0.4,0.6,0.1,0.1
"2025","UCB",254,0.4,0.6,0.1,0.2
"2026","UCB",254,0.4,0.6,0.1,0.3
"2027","UCB",254,0.4,0.6,0.1,0.4
"2028","UCB",254,0.4,0.6,0.1,0.5
"2029","UCB",254,0.4,0.6,0.2,0
"2030","UCB",254,0.4,0.6,0.2,0.1
"2031","UCB",254,0.4,0.6,0.2,0.2
"2032","UCB",254,0.4,0.6,0.2,0.3
"2033","UCB",254,0.4,0.6,0.2,0.4
"2034","UCB",254,0.4,0.6,0.2,0.5
"2035","UCB",254,0.4,0.6,0.3,0
"2036","UCB",254,0.4,0.6,0.3,0.1
"2037","UCB",254,0.4,0.6,0.3,0.2
"2038","UCB",254,0.4,0.6,0.3,0.3
"2039","UCB",254,0.4,0.6,0.3,0.4
"2040","UCB",254,0.4,0.6,0.3,0.5
"2041","UCB",254,0.4,0.6,0.4,0
"2042","UCB",254,0.4,0.6,0.4,0.1
"2043","UCB",254,0.4,0.6,0.4,0.2
"2044","UCB",254,0.4,0.6,0.4,0.3
"2045","UCB",254,0.4,0.6,0.4,0.4
"2046","UCB",254,0.4,0.6,0.4,0.5
"2047","UCB",254,0.4,0.6,0.5,0
"2048","UCB",254,0.4,0.6,0.5,0.1
"2049","UCB",254,0.4,0.6,0.5,0.2
"2050","UCB",254,0.4,0.6,0.5,0.3
"2051","UCB",254,0.4,0.6,0.5,0.4
"2052","UCB",254,0.4,0.6,0.5,0.5
"2053","UCB",82,0.6,0.9,0,0
"2054","UCB",82,0.6,0.9,0,0.1
"2055","UCB",82,0.6,0.9,0,0.2
"2056","UCB",82,0.6,0.9,0,0.3
"2057","UCB",82,0.6,0.9,0,0.4
"2058","UCB",82,0.6,0.9,0,0.5
"2059","UCB",82,0.6,0.9,0.1,0
"2060","UCB",82,0.6,0.9,0.1,0.1
"2061","UCB",82,0.6,0.9,0.1,0.2
"2062","UCB",82,0.6,0.9,0.1,0.3
"2063","UCB",82,0.6,0.9,0.1,0.4
"2064","UCB",82,0.6,0.9,0.1,0.5
"2065","UCB",82,0.6,0.9,0.2,0
"2066","UCB",82,0.6,0.9,0.2,0.1
"2067","UCB",82,0.6,0.9,0.2,0.2
"2068","UCB",82,0.6,0.9,0.2,0.3
"2069","UCB",82,0.6,0.9,0.2,0.4
"2070","UCB",82,0.6,0.9,0.2,0.5
"2071","UCB",82,0.6,0.9,0.3,0
"2072","UCB",82,0.6,0.9,0.3,0.1
"2073","UCB",82,0.6,0.9,0.3,0.2
"2074","UCB",82,0.6,0.9,0.3,0.3
"2075","UCB",82,0.6,0.9,0.3,0.4
"2076","UCB",82,0.6,0.9,0.3,0.5
"2077","UCB",82,0.6,0.9,0.4,0
"2078","UCB",82,0.6,0.9,0.4,0.1
"2079","UCB",82,0.6,0.9,0.4,0.2
"2080","UCB",82,0.6,0.9,0.4,0.3
"2081","UCB",82,0.6,0.9,0.4,0.4
"2082","UCB",82,0.6,0.9,0.4,0.5
"2083","UCB",82,0.6,0.9,0.5,0
"2084","UCB",82,0.6,0.9,0.5,0.1
"2085","UCB",82,0.6,0.9,0.5,0.2
"2086","UCB",82,0.6,0.9,0.5,0.3
"2087","UCB",82,0.6,0.9,0.5,0.4
"2088","UCB",82,0.6,0.9,0.5,0.5
"2089","UCB",162,0.7,0.9,0,0
"2090","UCB",162,0.7,0.9,0,0.1
"2091","UCB",162,0.7,0.9,0,0.2
"2092","UCB",162,0.7,0.9,0,0.3
"2093","UCB",162,0.7,0.9,0,0.4
"2094","UCB",162,0.7,0.9,0,0.5
"2095","UCB",162,0.7,0.9,0.1,0
"2096","UCB",162,0.7,0.9,0.1,0.1
"2097","UCB",162,0.7,0.9,0.1,0.2
"2098","UCB",162,0.7,0.9,0.1,0.3
"2099","UCB",162,0.7,0.9,0.1,0.4
"2100","UCB",162,0.7,0.9,0.1,0.5
"2101","UCB",162,0.7,0.9,0.2,0
"2102","UCB",162,0.7,0.9,0.2,0.1
"2103","UCB",162,0.7,0.9,0.2,0.2
"2104","UCB",162,0.7,0.9,0.2,0.3
"2105","UCB",162,0.7,0.9,0.2,0.4
"2106","UCB",162,0.7,0.9,0.2,0.5
"2107","UCB",162,0.7,0.9,0.3,0
"2108","UCB",162,0.7,0.9,0.3,0.1
"2109","UCB",162,0.7,0.9,0.3,0.2
"2110","UCB",162,0.7,0.9,0.3,0.3
"2111","UCB",162,0.7,0.9,0.3,0.4
"2112","UCB",162,0.7,0.9,0.3,0.5
"2113","UCB",162,0.7,0.9,0.4,0
"2114","UCB",162,0.7,0.9,0.4,0.1
"2115","UCB",162,0.7,0.9,0.4,0.2
"2116","UCB",162,0.7,0.9,0.4,0.3
"2117","UCB",162,0.7,0.9,0.4,0.4
"2118","UCB",162,0.7,0.9,0.4,0.5
"2119","UCB",162,0.7,0.9,0.5,0
"2120","UCB",162,0.7,0.9,0.5,0.1
"2121","UCB",162,0.7,0.9,0.5,0.2
"2122","UCB",162,0.7,0.9,0.5,0.3
"2123","UCB",162,0.7,0.9,0.5,0.4
"2124","UCB",162,0.7,0.9,0.5,0.5
"2125","UCB",526,0.8,0.9,0,0
"2126","UCB",526,0.8,0.9,0,0.1
"2127","UCB",526,0.8,0.9,0,0.2
"2128","UCB",526,0.8,0.9,0,0.3
"2129","UCB",526,0.8,0.9,0,0.4
"2130","UCB",526,0.8,0.9,0,0.5
"2131","UCB",526,0.8,0.9,0.1,0
"2132","UCB",526,0.8,0.9,0.1,0.1
"2133","UCB",526,0.8,0.9,0.1,0.2
"2134","UCB",526,0.8,0.9,0.1,0.3
"2135","UCB",526,0.8,0.9,0.1,0.4
"2136","UCB",526,0.8,0.9,0.1,0.5
"2137","UCB",526,0.8,0.9,0.2,0
"2138","UCB",526,0.8,0.9,0.2,0.1
"2139","UCB",526,0.8,0.9,0.2,0.2
"2140","UCB",526,0.8,0.9,0.2,0.3
"2141","UCB",526,0.8,0.9,0.2,0.4
"2142","UCB",526,0.8,0.9,0.2,0.5
"2143","UCB",526,0.8,0.9,0.3,0
"2144","UCB",526,0.8,0.9,0.3,0.1
"2145","UCB",526,0.8,0.9,0.3,0.2
"2146","UCB",526,0.8,0.9,0.3,0.3
"2147","UCB",526,0.8,0.9,0.3,0.4
"2148","UCB",526,0.8,0.9,0.3,0.5
"2149","UCB",526,0.8,0.9,0.4,0
"2150","UCB",526,0.8,0.9,0.4,0.1
"2151","UCB",526,0.8,0.9,0.4,0.2
"2152","UCB",526,0.8,0.9,0.4,0.3
"2153","UCB",526,0.8,0.9,0.4,0.4
"2154","UCB",526,0.8,0.9,0.4,0.5
"2155","UCB",526,0.8,0.9,0.5,0
"2156","UCB",526,0.8,0.9,0.5,0.1
"2157","UCB",526,0.8,0.9,0.5,0.2
"2158","UCB",526,0.8,0.9,0.5,0.3
"2159","UCB",526,0.8,0.9,0.5,0.4
"2160","UCB",526,0.8,0.9,0.5,0.5
"2161","RBI",200,0.1,0.1,0,0
"2162","RBI",200,0.1,0.1,0,0.1
"2163","RBI",200,0.1,0.1,0,0.2
"2164","RBI",200,0.1,0.1,0,0.3
"2165","RBI",200,0.1,0.1,0,0.4
"2166","RBI",200,0.1,0.1,0,0.5
"2167","RBI",200,0.1,0.1,0.1,0
"2168","RBI",200,0.1,0.1,0.1,0.1
"2169","RBI",200,0.1,0.1,0.1,0.2
"2170","RBI",200,0.1,0.1,0.1,0.3
"2171","RBI",200,0.1,0.1,0.1,0.4
"2172","RBI",200,0.1,0.1,0.1,0.5
"2173","RBI",200,0.1,0.1,0.2,0
"2174","RBI",200,0.1,0.1,0.2,0.1
"2175","RBI",200,0.1,0.1,0.2,0.2
"2176","RBI",200,0.1,0.1,0.2,0.3
"2177","RBI",200,0.1,0.1,0.2,0.4
"2178","RBI",200,0.1,0.1,0.2,0.5
"2179","RBI",200,0.1,0.1,0.3,0
"2180","RBI",200,0.1,0.1,0.3,0.1
"2181","RBI",200,0.1,0.1,0.3,0.2
"2182","RBI",200,0.1,0.1,0.3,0.3
"2183","RBI",200,0.1,0.1,0.3,0.4
"2184","RBI",200,0.1,0.1,0.3,0.5
"2185","RBI",200,0.1,0.1,0.4,0
"2186","RBI",200,0.1,0.1,0.4,0.1
"2187","RBI",200,0.1,0.1,0.4,0.2
"2188","RBI",200,0.1,0.1,0.4,0.3
"2189","RBI",200,0.1,0.1,0.4,0.4
"2190","RBI",200,0.1,0.1,0.4,0.5
"2191","RBI",200,0.1,0.1,0.5,0
"2192","RBI",200,0.1,0.1,0.5,0.1
"2193","RBI",200,0.1,0.1,0.5,0.2
"2194","RBI",200,0.1,0.1,0.5,0.3
"2195","RBI",200,0.1,0.1,0.5,0.4
"2196","RBI",200,0.1,0.1,0.5,0.5
"2197","RBI",200,0.3,0.3,0,0
"2198","RBI",200,0.3,0.3,0,0.1
"2199","RBI",200,0.3,0.3,0,0.2
"2200","RBI",200,0.3,0.3,0,0.3
"2201","RBI",200,0.3,0.3,0,0.4
"2202","RBI",200,0.3,0.3,0,0.5
"2203","RBI",200,0.3,0.3,0.1,0
"2204","RBI",200,0.3,0.3,0.1,0.1
"2205","RBI",200,0.3,0.3,0.1,0.2
"2206","RBI",200,0.3,0.3,0.1,0.3
"2207","RBI",200,0.3,0.3,0.1,0.4
"2208","RBI",200,0.3,0.3,0.1,0.5
"2209","RBI",200,0.3,0.3,0.2,0
"2210","RBI",200,0.3,0.3,0.2,0.1
"2211","RBI",200,0.3,0.3,0.2,0.2
"2212","RBI",200,0.3,0.3,0.2,0.3
"2213","RBI",200,0.3,0.3,0.2,0.4
"2214","RBI",200,0.3,0.3,0.2,0.5
"2215","RBI",200,0.3,0.3,0.3,0
"2216","RBI",200,0.3,0.3,0.3,0.1
"2217","RBI",200,0.3,0.3,0.3,0.2
"2218","RBI",200,0.3,0.3,0.3,0.3
"2219","RBI",200,0.3,0.3,0.3,0.4
"2220","RBI",200,0.3,0.3,0.3,0.5
"2221","RBI",200,0.3,0.3,0.4,0
"2222","RBI",200,0.3,0.3,0.4,0.1
"2223","RBI",200,0.3,0.3,0.4,0.2
"2224","RBI",200,0.3,0.3,0.4,0.3
"2225","RBI",200,0.3,0.3,0.4,0.4
"2226","RBI",200,0.3,0.3,0.4,0.5
"2227","RBI",200,0.3,0.3,0.5,0
"2228","RBI",200,0.3,0.3,0.5,0.1
"2229","RBI",200,0.3,0.3,0.5,0.2
"2230","RBI",200,0.3,0.3,0.5,0.3
"2231","RBI",200,0.3,0.3,0.5,0.4
"2232","RBI",200,0.3,0.3,0.5,0.5
"2233","RBI",200,0.5,0.5,0,0
"2234","RBI",200,0.5,0.5,0,0.1
"2235","RBI",200,0.5,0.5,0,0.2
"2236","RBI",200,0.5,0.5,0,0.3
"2237","RBI",200,0.5,0.5,0,0.4
"2238","RBI",200,0.5,0.5,0,0.5
"2239","RBI",200,0.5,0.5,0.1,0
"2240","RBI",200,0.5,0.5,0.1,0.1
"2241","RBI",200,0.5,0.5,0.1,0.2
"2242","RBI",200,0.5,0.5,0.1,0.3
"2243","RBI",200,0.5,0.5,0.1,0.4
"2244","RBI",200,0.5,0.5,0.1,0.5
"2245","RBI",200,0.5,0.5,0.2,0
"2246","RBI",200,0.5,0.5,0.2,0.1
"2247","RBI",200,0.5,0.5,0.2,0.2
"2248","RBI",200,0.5,0.5,0.2,0.3
"2249","RBI",200,0.5,0.5,0.2,0.4
"2250","RBI",200,0.5,0.5,0.2,0.5
"2251","RBI",200,0.5,0.5,0.3,0
"2252","RBI",200,0.5,0.5,0.3,0.1
"2253","RBI",200,0.5,0.5,0.3,0.2
"2254","RBI",200,0.5,0.5,0.3,0.3
"2255","RBI",200,0.5,0.5,0.3,0.4
"2256","RBI",200,0.5,0.5,0.3,0.5
"2257","RBI",200,0.5,0.5,0.4,0
"2258","RBI",200,0.5,0.5,0.4,0.1
"2259","RBI",200,0.5,0.5,0.4,0.2
"2260","RBI",200,0.5,0.5,0.4,0.3
"2261","RBI",200,0.5,0.5,0.4,0.4
"2262","RBI",200,0.5,0.5,0.4,0.5
"2263","RBI",200,0.5,0.5,0.5,0
"2264","RBI",200,0.5,0.5,0.5,0.1
"2265","RBI",200,0.5,0.5,0.5,0.2
"2266","RBI",200,0.5,0.5,0.5,0.3
"2267","RBI",200,0.5,0.5,0.5,0.4
"2268","RBI",200,0.5,0.5,0.5,0.5
"2269","RBI",200,0.7,0.7,0,0
"2270","RBI",200,0.7,0.7,0,0.1
"2271","RBI",200,0.7,0.7,0,0.2
"2272","RBI",200,0.7,0.7,0,0.3
"2273","RBI",200,0.7,0.7,0,0.4
"2274","RBI",200,0.7,0.7,0,0.5
"2275","RBI",200,0.7,0.7,0.1,0
"2276","RBI",200,0.7,0.7,0.1,0.1
"2277","RBI",200,0.7,0.7,0.1,0.2
"2278","RBI",200,0.7,0.7,0.1,0.3
"2279","RBI",200,0.7,0.7,0.1,0.4
"2280","RBI",200,0.7,0.7,0.1,0.5
"2281","RBI",200,0.7,0.7,0.2,0
"2282","RBI",200,0.7,0.7,0.2,0.1
"2283","RBI",200,0.7,0.7,0.2,0.2
"2284","RBI",200,0.7,0.7,0.2,0.3
"2285","RBI",200,0.7,0.7,0.2,0.4
"2286","RBI",200,0.7,0.7,0.2,0.5
"2287","RBI",200,0.7,0.7,0.3,0
"2288","RBI",200,0.7,0.7,0.3,0.1
"2289","RBI",200,0.7,0.7,0.3,0.2
"2290","RBI",200,0.7,0.7,0.3,0.3
"2291","RBI",200,0.7,0.7,0.3,0.4
"2292","RBI",200,0.7,0.7,0.3,0.5
"2293","RBI",200,0.7,0.7,0.4,0
"2294","RBI",200,0.7,0.7,0.4,0.1
