"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"319","TS",254,0.4,0.6,0.5,0,0.743834645669291,0.128205327222651,9
"320","TS",254,0.4,0.6,0.5,0.1,0.751263779527559,0.132810216700336,9
"321","TS",254,0.4,0.6,0.5,0.2,0.751043307086614,0.136873998390671,9
"322","TS",254,0.4,0.6,0.5,0.3,0.748696850393701,0.141302640221522,9
"323","TS",254,0.4,0.6,0.5,0.4,0.740712598425197,0.143777176643001,9
"324","TS",254,0.4,0.6,0.5,0.5,0.735338582677165,0.155625711321458,9
"325","TS",82,0.6,0.9,0,0,0.754987804878049,0.0966909242269807,10
"326","TS",82,0.6,0.9,0,0.1,0.752353658536585,0.100642535574988,10
"327","TS",82,0.6,0.9,0,0.2,0.7555,0.103707963766768,10
"328","TS",82,0.6,0.9,0,0.3,0.756914634146341,0.105839209444912,10
"329","TS",82,0.6,0.9,0,0.4,0.755390243902439,0.110838323848289,10
"330","TS",82,0.6,0.9,0,0.5,0.761487804878049,0.111192343821304,10
"331","TS",82,0.6,0.9,0.1,0,0.750634146341463,0.1024461857731,10
"332","TS",82,0.6,0.9,0.1,0.1,0.754036585365854,0.101767600048117,10
"333","TS",82,0.6,0.9,0.1,0.2,0.751670731707317,0.110904516852377,10
"334","TS",82,0.6,0.9,0.1,0.3,0.754463414634146,0.11206546623408,10
"335","TS",82,0.6,0.9,0.1,0.4,0.761378048780488,0.112694346577067,10
"336","TS",82,0.6,0.9,0.1,0.5,0.758524390243902,0.11912256909773,10
"337","TS",82,0.6,0.9,0.2,0,0.753817073170732,0.103861038616934,10
"338","TS",82,0.6,0.9,0.2,0.1,0.750682926829268,0.109673235483689,10
"339","TS",82,0.6,0.9,0.2,0.2,0.752341463414634,0.115554762649008,10
"340","TS",82,0.6,0.9,0.2,0.3,0.754463414634146,0.115298690958479,10
"341","TS",82,0.6,0.9,0.2,0.4,0.75259756097561,0.116858577115363,10
"342","TS",82,0.6,0.9,0.2,0.5,0.754329268292683,0.126280002119051,10
"343","TS",82,0.6,0.9,0.3,0,0.755475609756098,0.111976662785523,10
