"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"166","RandUCB",200,0.9,0.9,0.3,0.3,0.500195,0.4959017985795,5
"167","RandUCB",200,0.9,0.9,0.3,0.4,0.4890025,0.495894690078564,5
"168","RandUCB",200,0.9,0.9,0.3,0.5,0.491969,0.495751036255089,5
"169","RandUCB",200,0.9,0.9,0.4,0,0.4985565,0.496330115110968,5
"170","RandUCB",200,0.9,0.9,0.4,0.1,0.4982725,0.496122507046344,5
"171","RandUCB",200,0.9,0.9,0.4,0.2,0.5008,0.496136226368839,5
"172","RandUCB",200,0.9,0.9,0.4,0.3,0.5000745,0.495885608990088,5
"173","RandUCB",200,0.9,0.9,0.4,0.4,0.4988,0.495832955774425,5
"174","RandUCB",200,0.9,0.9,0.4,0.5,0.501843,0.495679970559959,5
"175","RandUCB",200,0.9,0.9,0.5,0,0.4967675,0.495969875149142,5
"176","RandUCB",200,0.9,0.9,0.5,0.1,0.5043245,0.495874818258891,5
"177","RandUCB",200,0.9,0.9,0.5,0.2,0.507382,0.495647019231194,5
"178","RandUCB",200,0.9,0.9,0.5,0.3,0.503726,0.495349310101369,5
"179","RandUCB",200,0.9,0.9,0.5,0.4,0.5056515,0.494845061823669,5
"180","RandUCB",200,0.9,0.9,0.5,0.5,0.4997945,0.494653998798759,5
"181","RandUCB",526,0.1,0.2,0,0,0.918897148288973,0.139935001081819,6
"182","RandUCB",526,0.1,0.2,0,0.1,0.910126615969582,0.158207949413934,6
"183","RandUCB",526,0.1,0.2,0,0.2,0.901884600760456,0.175446030596267,6
"184","RandUCB",526,0.1,0.2,0,0.3,0.886422813688213,0.203013127333467,6
"185","RandUCB",526,0.1,0.2,0,0.4,0.872295627376426,0.227731950808325,6
"186","RandUCB",526,0.1,0.2,0,0.5,0.86340969581749,0.241544834052018,6
"187","RandUCB",526,0.1,0.2,0.1,0,0.909944486692015,0.150023631178899,6
"188","RandUCB",526,0.1,0.2,0.1,0.1,0.900851711026616,0.172326356366047,6
"189","RandUCB",526,0.1,0.2,0.1,0.2,0.897,0.179874481518193,6
"190","RandUCB",526,0.1,0.2,0.1,0.3,0.879515589353612,0.209887601597237,6
"191","RandUCB",526,0.1,0.2,0.1,0.4,0.867314448669201,0.229519045716793,6
"192","RandUCB",526,0.1,0.2,0.1,0.5,0.849100190114068,0.256309916974631,6
"193","RandUCB",526,0.1,0.2,0.2,0,0.905221863117871,0.156240097166357,6
"194","RandUCB",526,0.1,0.2,0.2,0.1,0.897291064638783,0.170296687153622,6
"195","RandUCB",526,0.1,0.2,0.2,0.2,0.886198669201521,0.193681859314148,6
"196","RandUCB",526,0.1,0.2,0.2,0.3,0.874900190114068,0.213758420973075,6
"197","RandUCB",526,0.1,0.2,0.2,0.4,0.859953422053232,0.237036157615659,6
"198","RandUCB",526,0.1,0.2,0.2,0.5,0.842813878326996,0.259505302686605,6
"199","RandUCB",526,0.1,0.2,0.3,0,0.896158935361217,0.165255338032214,6
"200","RandUCB",526,0.1,0.2,0.3,0.1,0.885195437262357,0.18454617300184,6
"201","RandUCB",526,0.1,0.2,0.3,0.2,0.879070532319392,0.199350088189653,6
"202","RandUCB",526,0.1,0.2,0.3,0.3,0.865603992395437,0.22148403253443,6
"203","RandUCB",526,0.1,0.2,0.3,0.4,0.853213878326996,0.24368555494378,6
"204","RandUCB",526,0.1,0.2,0.3,0.5,0.838320532319392,0.260448836376639,6
"205","RandUCB",526,0.1,0.2,0.4,0,0.883999049429658,0.181008767026396,6
"206","RandUCB",526,0.1,0.2,0.4,0.1,0.873116539923954,0.199209626067128,6
"207","RandUCB",526,0.1,0.2,0.4,0.2,0.864071292775665,0.211820491330756,6
"208","RandUCB",526,0.1,0.2,0.4,0.3,0.854776235741445,0.230177341015119,6
"209","RandUCB",526,0.1,0.2,0.4,0.4,0.843445627376426,0.245590234668566,6
"210","RandUCB",526,0.1,0.2,0.4,0.5,0.827450760456274,0.268853431461547,6
"211","RandUCB",526,0.1,0.2,0.5,0,0.867976425855513,0.200333479752128,6
"212","RandUCB",526,0.1,0.2,0.5,0.1,0.863974524714829,0.207278442722876,6
"213","RandUCB",526,0.1,0.2,0.5,0.2,0.848161596958175,0.229293083672701,6
"214","RandUCB",526,0.1,0.2,0.5,0.3,0.841692395437262,0.242877902840521,6
"215","RandUCB",526,0.1,0.2,0.5,0.4,0.825131558935361,0.264447270280071,6
"216","RandUCB",526,0.1,0.2,0.5,0.5,0.820878897338403,0.270401987616514,6
"217","RandUCB",162,0.1,0.3,0,0,0.925802469135802,0.0989570092992436,7
"218","RandUCB",162,0.1,0.3,0,0.1,0.920145679012346,0.113512589000053,7
"219","RandUCB",162,0.1,0.3,0,0.2,0.914497530864197,0.12679804398897,7
"220","RandUCB",162,0.1,0.3,0,0.3,0.903854938271605,0.15290823220181,7
"221","RandUCB",162,0.1,0.3,0,0.4,0.898972839506173,0.166843505386372,7
"222","RandUCB",162,0.1,0.3,0,0.5,0.885246913580247,0.188884443947656,7
"223","RandUCB",162,0.1,0.3,0.1,0,0.91697037037037,0.113926545703985,7
"224","RandUCB",162,0.1,0.3,0.1,0.1,0.911908024691358,0.126198644053923,7
"225","RandUCB",162,0.1,0.3,0.1,0.2,0.906814814814815,0.138168293228915,7
"226","RandUCB",162,0.1,0.3,0.1,0.3,0.897842592592593,0.157942447921223,7
"227","RandUCB",162,0.1,0.3,0.1,0.4,0.891748148148148,0.170593321339694,7
"228","RandUCB",162,0.1,0.3,0.1,0.5,0.880788271604938,0.191960488767173,7
"229","RandUCB",162,0.1,0.3,0.2,0,0.904118518518519,0.135414154106306,7
"230","RandUCB",162,0.1,0.3,0.2,0.1,0.902922839506173,0.13756252273847,7
"231","RandUCB",162,0.1,0.3,0.2,0.2,0.896359259259259,0.152368605901152,7
"232","RandUCB",162,0.1,0.3,0.2,0.3,0.890674074074074,0.166234955988395,7
"233","RandUCB",162,0.1,0.3,0.2,0.4,0.881766666666667,0.181262777995605,7
"234","RandUCB",162,0.1,0.3,0.2,0.5,0.873049382716049,0.19804389171003,7
"235","RandUCB",162,0.1,0.3,0.3,0,0.895008641975309,0.14403875905393,7
"236","RandUCB",162,0.1,0.3,0.3,0.1,0.892052469135802,0.150922154136528,7
"237","RandUCB",162,0.1,0.3,0.3,0.2,0.884203086419753,0.167551963302,7
"238","RandUCB",162,0.1,0.3,0.3,0.3,0.876746913580247,0.178964677158653,7
"239","RandUCB",162,0.1,0.3,0.3,0.4,0.869585802469136,0.197780841529507,7
"240","RandUCB",162,0.1,0.3,0.3,0.5,0.859429012345679,0.210882579237499,7
"241","RandUCB",162,0.1,0.3,0.4,0,0.882890740740741,0.158746931166436,7
"242","RandUCB",162,0.1,0.3,0.4,0.1,0.876211111111111,0.171210581909683,7
"243","RandUCB",162,0.1,0.3,0.4,0.2,0.869291975308642,0.185641785270354,7
"244","RandUCB",162,0.1,0.3,0.4,0.3,0.864538888888889,0.191771909841152,7
"245","RandUCB",162,0.1,0.3,0.4,0.4,0.858689506172839,0.204197636244967,7
"246","RandUCB",162,0.1,0.3,0.4,0.5,0.849688271604938,0.217761391392057,7
"247","RandUCB",162,0.1,0.3,0.5,0,0.867109259259259,0.175895860150135,7
"248","RandUCB",162,0.1,0.3,0.5,0.1,0.85786975308642,0.190123971309975,7
"249","RandUCB",162,0.1,0.3,0.5,0.2,0.854985185185185,0.19814741572095,7
"250","RandUCB",162,0.1,0.3,0.5,0.3,0.847793209876543,0.207969540857703,7
"251","RandUCB",162,0.1,0.3,0.5,0.4,0.840506790123457,0.218015634945564,7
"252","RandUCB",162,0.1,0.3,0.5,0.5,0.833240740740741,0.230192215220608,7
"253","RandUCB",82,0.1,0.4,0,0,0.92644512195122,0.0924694727314235,8
"254","RandUCB",82,0.1,0.4,0,0.1,0.921707317073171,0.104598718102201,8
"255","RandUCB",82,0.1,0.4,0,0.2,0.91824512195122,0.112555058365408,8
"256","RandUCB",82,0.1,0.4,0,0.3,0.915628048780488,0.120579377930574,8
"257","RandUCB",82,0.1,0.4,0,0.4,0.906210975609756,0.141831186975024,8
"258","RandUCB",82,0.1,0.4,0,0.5,0.898993902439024,0.161047440230075,8
"259","RandUCB",82,0.1,0.4,0.1,0,0.916774390243902,0.105411696220333,8
"260","RandUCB",82,0.1,0.4,0.1,0.1,0.912584146341463,0.119852862662095,8
"261","RandUCB",82,0.1,0.4,0.1,0.2,0.909657317073171,0.127372700255681,8
"262","RandUCB",82,0.1,0.4,0.1,0.3,0.90530487804878,0.139864773113211,8
"263","RandUCB",82,0.1,0.4,0.1,0.4,0.897617073170732,0.151237724387102,8
"264","RandUCB",82,0.1,0.4,0.1,0.5,0.892391463414634,0.164128673917008,8
"265","RandUCB",82,0.1,0.4,0.2,0,0.905878048780488,0.11848997654104,8
"266","RandUCB",82,0.1,0.4,0.2,0.1,0.901710975609756,0.129052704753987,8
"267","RandUCB",82,0.1,0.4,0.2,0.2,0.899287804878049,0.136434229150111,8
"268","RandUCB",82,0.1,0.4,0.2,0.3,0.894862195121951,0.146426145712337,8
"269","RandUCB",82,0.1,0.4,0.2,0.4,0.889813414634146,0.159185675252893,8
"270","RandUCB",82,0.1,0.4,0.2,0.5,0.882807317073171,0.173754188880558,8
"271","RandUCB",82,0.1,0.4,0.3,0,0.895108536585366,0.132793867286169,8
"272","RandUCB",82,0.1,0.4,0.3,0.1,0.888301219512195,0.148097026271724,8
"273","RandUCB",82,0.1,0.4,0.3,0.2,0.886460975609756,0.153645009647005,8
"274","RandUCB",82,0.1,0.4,0.3,0.3,0.879570731707317,0.166648426914327,8
"275","RandUCB",82,0.1,0.4,0.3,0.4,0.87279756097561,0.17898173696558,8
"276","RandUCB",82,0.1,0.4,0.3,0.5,0.870165853658537,0.188627628953685,8
"277","RandUCB",82,0.1,0.4,0.4,0,0.876364634146341,0.158390315835484,8
"278","RandUCB",82,0.1,0.4,0.4,0.1,0.873082926829268,0.161739217072884,8
"279","RandUCB",82,0.1,0.4,0.4,0.2,0.870293902439024,0.169268291202319,8
"280","RandUCB",82,0.1,0.4,0.4,0.3,0.867737804878049,0.175782692038056,8
"281","RandUCB",82,0.1,0.4,0.4,0.4,0.858579268292683,0.190972420966373,8
"282","RandUCB",82,0.1,0.4,0.4,0.5,0.84834756097561,0.206072084472919,8
"283","RandUCB",82,0.1,0.4,0.5,0,0.856367073170732,0.174179632000744,8
"284","RandUCB",82,0.1,0.4,0.5,0.1,0.850980487804878,0.184272694553166,8
"285","RandUCB",82,0.1,0.4,0.5,0.2,0.848817073170732,0.190146356343702,8
"286","RandUCB",82,0.1,0.4,0.5,0.3,0.847867073170732,0.197096975009423,8
"287","RandUCB",82,0.1,0.4,0.5,0.4,0.838841463414634,0.208999965166056,8
"288","RandUCB",82,0.1,0.4,0.5,0.5,0.834859756097561,0.215483939783394,8
"289","RandUCB",254,0.4,0.6,0,0,0.869072834645669,0.2810674422249,9
"290","RandUCB",254,0.4,0.6,0,0.1,0.858162204724409,0.297817039368826,9
"291","RandUCB",254,0.4,0.6,0,0.2,0.844619291338583,0.315956166388228,9
"292","RandUCB",254,0.4,0.6,0,0.3,0.834008267716535,0.327901560427426,9
"293","RandUCB",254,0.4,0.6,0,0.4,0.825808661417323,0.337621148338315,9
"294","RandUCB",254,0.4,0.6,0,0.5,0.813062992125984,0.349314584096942,9
"295","RandUCB",254,0.4,0.6,0.1,0,0.86201811023622,0.283848382925399,9
"296","RandUCB",254,0.4,0.6,0.1,0.1,0.846043700787402,0.30562041204812,9
"297","RandUCB",254,0.4,0.6,0.1,0.2,0.837645275590551,0.31721745121427,9
"298","RandUCB",254,0.4,0.6,0.1,0.3,0.825190157480315,0.330966506105633,9
"299","RandUCB",254,0.4,0.6,0.1,0.4,0.814556692913386,0.342894993785757,9
"300","RandUCB",254,0.4,0.6,0.1,0.5,0.812532283464567,0.347226212370995,9
"301","RandUCB",254,0.4,0.6,0.2,0,0.84391062992126,0.298672912515093,9
"302","RandUCB",254,0.4,0.6,0.2,0.1,0.836784251968504,0.307510680728135,9
"303","RandUCB",254,0.4,0.6,0.2,0.2,0.825509842519685,0.323085888090673,9
"304","RandUCB",254,0.4,0.6,0.2,0.3,0.819490157480315,0.332615672712431,9
"305","RandUCB",254,0.4,0.6,0.2,0.4,0.811265354330709,0.340315293546084,9
"306","RandUCB",254,0.4,0.6,0.2,0.5,0.809035433070866,0.345550141062651,9
"307","RandUCB",254,0.4,0.6,0.3,0,0.83866968503937,0.298769743321615,9
"308","RandUCB",254,0.4,0.6,0.3,0.1,0.830866141732283,0.311796900956241,9
"309","RandUCB",254,0.4,0.6,0.3,0.2,0.813979921259843,0.329522013203915,9
