"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"306","TS",254,0.4,0.6,0.2,0.5,0.710937007874016,0.0986914746353504,9
"307","TS",254,0.4,0.6,0.3,0,0.727988188976378,0.0952401120676745,9
"308","TS",254,0.4,0.6,0.3,0.1,0.727818897637795,0.0940561636435915,9
"309","TS",254,0.4,0.6,0.3,0.2,0.718122047244094,0.0985987286620316,9
"310","TS",254,0.4,0.6,0.3,0.3,0.72048031496063,0.100881367566407,9
"311","TS",254,0.4,0.6,0.3,0.4,0.714066929133858,0.0963298654821592,9
"312","TS",254,0.4,0.6,0.3,0.5,0.704271653543307,0.0984791553244909,9
"313","TS",254,0.4,0.6,0.4,0,0.719496062992126,0.0924546571583162,9
"314","TS",254,0.4,0.6,0.4,0.1,0.719177165354331,0.0972771839734125,9
"315","TS",254,0.4,0.6,0.4,0.2,0.712090551181102,0.0945975165325021,9
"316","TS",254,0.4,0.6,0.4,0.3,0.713779527559055,0.103984837599131,9
"317","TS",254,0.4,0.6,0.4,0.4,0.698610236220472,0.0991969765721784,9
"318","TS",254,0.4,0.6,0.4,0.5,0.698043307086614,0.0997909695045266,9
"319","TS",254,0.4,0.6,0.5,0,0.713728346456693,0.0961675957112446,9
"320","TS",254,0.4,0.6,0.5,0.1,0.705696850393701,0.0976880795605282,9
"321","TS",254,0.4,0.6,0.5,0.2,0.702523622047244,0.0983874762396698,9
"322","TS",254,0.4,0.6,0.5,0.3,0.699803149606299,0.100065970513583,9
"323","TS",254,0.4,0.6,0.5,0.4,0.693885826771654,0.0997269532109359,9
"324","TS",254,0.4,0.6,0.5,0.5,0.684507874015748,0.0992568315797388,9
"325","TS",82,0.6,0.9,0,0,0.754341463414634,0.0964755533726013,10
"326","TS",82,0.6,0.9,0,0.1,0.749243902439024,0.0971466917423353,10
"327","TS",82,0.6,0.9,0,0.2,0.736829268292683,0.0961016618071557,10
"328","TS",82,0.6,0.9,0,0.3,0.729280487804878,0.102302297525211,10
"329","TS",82,0.6,0.9,0,0.4,0.715963414634146,0.0981469370421564,10
"330","TS",82,0.6,0.9,0,0.5,0.698475609756098,0.101171160357889,10
"331","TS",82,0.6,0.9,0.1,0,0.755256097560976,0.0939971399635852,10
"332","TS",82,0.6,0.9,0.1,0.1,0.741487804878049,0.102119796528817,10
"333","TS",82,0.6,0.9,0.1,0.2,0.733109756097561,0.101905990231793,10
"334","TS",82,0.6,0.9,0.1,0.3,0.725463414634146,0.0962396298284355,10
"335","TS",82,0.6,0.9,0.1,0.4,0.712463414634146,0.10119951226065,10
"336","TS",82,0.6,0.9,0.1,0.5,0.696817073170732,0.102420304048185,10
"337","TS",82,0.6,0.9,0.2,0,0.743353658536585,0.0978770720645523,10
"338","TS",82,0.6,0.9,0.2,0.1,0.734121951219512,0.0965091342915214,10
"339","TS",82,0.6,0.9,0.2,0.2,0.726963414634146,0.101895693605986,10
"340","TS",82,0.6,0.9,0.2,0.3,0.719743902439024,0.0997360619486386,10
"341","TS",82,0.6,0.9,0.2,0.4,0.712707317073171,0.0985150709230467,10
"342","TS",82,0.6,0.9,0.2,0.5,0.689792682926829,0.0984329781466576,10
