"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"1450","RTS",200,0.9,0.9,0.1,0.3,-0.0368442361204254,-0.0475285007229498,5
"1451","RTS",200,0.9,0.9,0.1,0.4,-0.0316365379411647,-0.0573962261711184,5
"1452","RTS",200,0.9,0.9,0.1,0.5,-0.0291413339464708,-0.065073266016151,5
"1453","RTS",200,0.9,0.9,0.2,0,-0.0460376451098378,-0.0344625353352606,5
"1454","RTS",200,0.9,0.9,0.2,0.1,-0.04477388111364,-0.0368657803705237,5
"1455","RTS",200,0.9,0.9,0.2,0.2,-0.044238285405077,-0.0441400753907673,5
"1456","RTS",200,0.9,0.9,0.2,0.3,-0.0405962725299589,-0.0494467631203599,5
"1457","RTS",200,0.9,0.9,0.2,0.4,-0.0363080403804552,-0.0539459005717458,5
"1458","RTS",200,0.9,0.9,0.2,0.5,-0.0325430074187038,-0.0625055732754873,5
"1459","RTS",200,0.9,0.9,0.3,0,-0.0530375917859192,-0.0320371627677005,5
"1460","RTS",200,0.9,0.9,0.3,0.1,-0.0490560020084108,-0.036490424939794,5
"1461","RTS",200,0.9,0.9,0.3,0.2,-0.0493500608327575,-0.0408120012565674,5
"1462","RTS",200,0.9,0.9,0.3,0.3,-0.0455006864994514,-0.0446113056290038,5
"1463","RTS",200,0.9,0.9,0.3,0.4,-0.0406051558211108,-0.0520641463541943,5
"1464","RTS",200,0.9,0.9,0.3,0.5,-0.0368970563470085,-0.0601358129179658,5
"1465","RTS",200,0.9,0.9,0.4,0,-0.0576774373653275,-0.029940571124771,5
"1466","RTS",200,0.9,0.9,0.4,0.1,-0.0563322309613132,-0.0333269497896007,5
"1467","RTS",200,0.9,0.9,0.4,0.2,-0.0539167588029534,-0.0379102624875063,5
"1468","RTS",200,0.9,0.9,0.4,0.3,-0.049615393904309,-0.0428390805969154,5
"1469","RTS",200,0.9,0.9,0.4,0.4,-0.0483508527156055,-0.0465332560444222,5
"1470","RTS",200,0.9,0.9,0.4,0.5,-0.042246316933933,-0.0542761922992152,5
"1471","RTS",200,0.9,0.9,0.5,0,-0.0662362339978169,-0.0248629719541406,5
"1472","RTS",200,0.9,0.9,0.5,0.1,-0.0648536399519596,-0.0267650654075943,5
"1473","RTS",200,0.9,0.9,0.5,0.2,-0.0642986868249282,-0.0316150885569247,5
"1474","RTS",200,0.9,0.9,0.5,0.3,-0.0599356961487562,-0.035024080505109,5
"1475","RTS",200,0.9,0.9,0.5,0.4,-0.0531588923984847,-0.0447699675737618,5
"1476","RTS",200,0.9,0.9,0.5,0.5,-0.0510413493664528,-0.0496445665017928,5
"1477","RTS",526,0.1,0.2,0,0,-0.0192576834163956,-0.000986937589840892,6
"1478","RTS",526,0.1,0.2,0,0.1,-0.0187209015334732,-0.000619724100451108,6
"1479","RTS",526,0.1,0.2,0,0.2,-0.0186085964714274,-0.000895782854948929,6
"1480","RTS",526,0.1,0.2,0,0.3,-0.0183275955854036,-0.00140272470050928,6
"1481","RTS",526,0.1,0.2,0,0.4,-0.0178255744374064,-0.00210195524236803,6
"1482","RTS",526,0.1,0.2,0,0.5,-0.0177461354686678,-0.00239665704438108,6
"1483","RTS",526,0.1,0.2,0.1,0,-0.0193369764747509,-0.0010209416830137,6
"1484","RTS",526,0.1,0.2,0.1,0.1,-0.0189700044486005,-0.000749823366172353,6
"1485","RTS",526,0.1,0.2,0.1,0.2,-0.0189161939294229,-0.00129004427578258,6
"1486","RTS",526,0.1,0.2,0.1,0.3,-0.0189317253421679,-0.00157955669719767,6
"1487","RTS",526,0.1,0.2,0.1,0.4,-0.0187775130644529,-0.00181129641655292,6
"1488","RTS",526,0.1,0.2,0.1,0.5,-0.0179822617381802,-0.002754130277656,6
"1489","RTS",526,0.1,0.2,0.2,0,-0.0198281491315681,-0.000857011341229036,6
"1490","RTS",526,0.1,0.2,0.2,0.1,-0.0191804873697628,-0.000942772144996801,6
"1491","RTS",526,0.1,0.2,0.2,0.2,-0.0192605284176389,-0.00138845087808012,6
"1492","RTS",526,0.1,0.2,0.2,0.3,-0.0196471026143039,-0.00129841040130502,6
"1493","RTS",526,0.1,0.2,0.2,0.4,-0.0194342346195114,-0.00177093985251986,6
"1494","RTS",526,0.1,0.2,0.2,0.5,-0.0191378339062029,-0.00267981372203421,6
"1495","RTS",526,0.1,0.2,0.3,0,-0.0199501820231112,-0.000999671357419102,6
"1496","RTS",526,0.1,0.2,0.3,0.1,-0.0205537101043607,-0.000725231216045119,6
"1497","RTS",526,0.1,0.2,0.3,0.2,-0.0201700005395768,-0.00137129620995746,6
"1498","RTS",526,0.1,0.2,0.3,0.3,-0.0199535156789192,-0.00136206605709782,6
"1499","RTS",526,0.1,0.2,0.3,0.4,-0.0190599672270696,-0.0021509526711779,6
"1500","RTS",526,0.1,0.2,0.3,0.5,-0.0194849306278555,-0.00254539654264765,6
"1501","RTS",526,0.1,0.2,0.4,0,-0.0197557911181808,-0.00126033583528823,6
"1502","RTS",526,0.1,0.2,0.4,0.1,-0.0198613373567815,-0.00120117439183634,6
"1503","RTS",526,0.1,0.2,0.4,0.2,-0.0197507757404397,-0.00144090975097455,6
"1504","RTS",526,0.1,0.2,0.4,0.3,-0.0196295780765532,-0.00174451260626649,6
"1505","RTS",526,0.1,0.2,0.4,0.4,-0.0201794209418599,-0.00182075124035747,6
"1506","RTS",526,0.1,0.2,0.4,0.5,-0.0192969546569636,-0.00333723719555828,6
"1507","RTS",526,0.1,0.2,0.5,0,-0.0204187074144606,-0.00126410898001661,6
"1508","RTS",526,0.1,0.2,0.5,0.1,-0.0201937041673064,-0.00127509135811751,6
"1509","RTS",526,0.1,0.2,0.5,0.2,-0.0210301069102662,-0.00130161926349343,6
"1510","RTS",526,0.1,0.2,0.5,0.3,-0.0207453798764754,-0.00189951041790376,6
"1511","RTS",526,0.1,0.2,0.5,0.4,-0.0198866295960371,-0.00240618448533231,6
"1512","RTS",526,0.1,0.2,0.5,0.5,-0.0199370572271823,-0.00280499262575937,6
"1513","RTS",162,0.1,0.3,0,0,-0.0246260046467121,-0.00201525434433503,7
"1514","RTS",162,0.1,0.3,0,0.1,-0.0238925623278751,-0.00190501967850282,7
"1515","RTS",162,0.1,0.3,0,0.2,-0.0229855760370789,-0.00352691211959422,7
"1516","RTS",162,0.1,0.3,0,0.3,-0.0240826490815511,-0.00345693085991644,7
"1517","RTS",162,0.1,0.3,0,0.4,-0.0221745007623425,-0.00372596892895732,7
"1518","RTS",162,0.1,0.3,0,0.5,-0.023105292245466,-0.00456816193430237,7
"1519","RTS",162,0.1,0.3,0.1,0,-0.0242688128976554,-0.00207617594365894,7
"1520","RTS",162,0.1,0.3,0.1,0.1,-0.023946918382118,-0.00137145546308803,7
"1521","RTS",162,0.1,0.3,0.1,0.2,-0.0230950828911742,-0.00285905647790702,7
"1522","RTS",162,0.1,0.3,0.1,0.3,-0.0226768581015569,-0.00419741649313876,7
"1523","RTS",162,0.1,0.3,0.1,0.4,-0.0236360111501181,-0.00398876446091112,7
"1524","RTS",162,0.1,0.3,0.1,0.5,-0.0227789810657903,-0.00472328678762884,7
"1525","RTS",162,0.1,0.3,0.2,0,-0.0239060038946223,-0.00140378821908455,7
"1526","RTS",162,0.1,0.3,0.2,0.1,-0.0257843611203523,-0.00219474172235651,7
"1527","RTS",162,0.1,0.3,0.2,0.2,-0.0247672985667563,-0.00317616131903159,7
"1528","RTS",162,0.1,0.3,0.2,0.3,-0.0235463772267505,-0.00305264856806903,7
"1529","RTS",162,0.1,0.3,0.2,0.4,-0.0225975453555927,-0.00339633248057764,7
"1530","RTS",162,0.1,0.3,0.2,0.5,-0.0237519382538091,-0.00462017952557242,7
"1531","RTS",162,0.1,0.3,0.3,0,-0.0251826550354609,-0.00200372326260406,7
"1532","RTS",162,0.1,0.3,0.3,0.1,-0.0247921276063904,-0.0021143372392437,7
"1533","RTS",162,0.1,0.3,0.3,0.2,-0.0255485628953136,-0.00317267443545244,7
"1534","RTS",162,0.1,0.3,0.3,0.3,-0.0241107356574609,-0.00280221358146854,7
"1535","RTS",162,0.1,0.3,0.3,0.4,-0.0245232214556375,-0.00422331599032677,7
"1536","RTS",162,0.1,0.3,0.3,0.5,-0.0229818129544337,-0.00520931150423531,7
"1537","RTS",162,0.1,0.3,0.4,0,-0.0245373146481567,-0.00179220302176086,7
"1538","RTS",162,0.1,0.3,0.4,0.1,-0.0245621310017209,-0.00230320957882335,7
"1539","RTS",162,0.1,0.3,0.4,0.2,-0.0246462279477937,-0.00332716619372797,7
"1540","RTS",162,0.1,0.3,0.4,0.3,-0.0247325730467326,-0.00402360325730372,7
"1541","RTS",162,0.1,0.3,0.4,0.4,-0.0237993823748677,-0.00459341566567889,7
"1542","RTS",162,0.1,0.3,0.4,0.5,-0.0234666951412073,-0.00455789786092403,7
"1543","RTS",162,0.1,0.3,0.5,0,-0.0244048813213917,-0.00214447619188052,7
"1544","RTS",162,0.1,0.3,0.5,0.1,-0.0251990307968728,-0.00180256196282819,7
"1545","RTS",162,0.1,0.3,0.5,0.2,-0.0244897517317852,-0.00356575723481073,7
"1546","RTS",162,0.1,0.3,0.5,0.3,-0.0245407257944203,-0.00377508830184797,7
"1547","RTS",162,0.1,0.3,0.5,0.4,-0.0243415349313544,-0.0041049451941787,7
"1548","RTS",162,0.1,0.3,0.5,0.5,-0.0236041134412924,-0.00517080656638758,7
"1549","RTS",82,0.1,0.4,0,0,-0.0256629844450214,-0.00227856858633368,8
"1550","RTS",82,0.1,0.4,0,0.1,-0.025892445311073,-0.00203022997240349,8
"1551","RTS",82,0.1,0.4,0,0.2,-0.0251194640165792,-0.00411076627336027,8
"1552","RTS",82,0.1,0.4,0,0.3,-0.0267857749606858,-0.0032373813364926,8
"1553","RTS",82,0.1,0.4,0,0.4,-0.0262263128941133,-0.00545223021008806,8
"1554","RTS",82,0.1,0.4,0,0.5,-0.0248966602241835,-0.00586317758065752,8
"1555","RTS",82,0.1,0.4,0.1,0,-0.0280966703095323,-0.00326798159039249,8
"1556","RTS",82,0.1,0.4,0.1,0.1,-0.0259245160310773,-0.00253768281748112,8
"1557","RTS",82,0.1,0.4,0.1,0.2,-0.025816227362305,-0.0041634952109505,8
"1558","RTS",82,0.1,0.4,0.1,0.3,-0.0262417015950588,-0.00425460400558686,8
"1559","RTS",82,0.1,0.4,0.1,0.4,-0.0251158654496465,-0.00623975119374415,8
"1560","RTS",82,0.1,0.4,0.1,0.5,-0.0254339256609023,-0.00682204739606279,8
"1561","RTS",82,0.1,0.4,0.2,0,-0.0261769367112782,-0.0038245249402491,8
"1562","RTS",82,0.1,0.4,0.2,0.1,-0.0262472385466615,-0.00213952705370912,8
"1563","RTS",82,0.1,0.4,0.2,0.2,-0.0282591437935623,-0.00363951304644344,8
"1564","RTS",82,0.1,0.4,0.2,0.3,-0.0269396026163065,-0.00442928751224436,8
"1565","RTS",82,0.1,0.4,0.2,0.4,-0.0269803659611586,-0.00594894893903619,8
"1566","RTS",82,0.1,0.4,0.2,0.5,-0.0266183432951675,-0.00547809738826066,8
"1567","RTS",82,0.1,0.4,0.3,0,-0.0283005821634964,-0.00299381849777292,8
"1568","RTS",82,0.1,0.4,0.3,0.1,-0.0273770011422046,-0.00344152979871565,8
"1569","RTS",82,0.1,0.4,0.3,0.2,-0.0285491759483198,-0.00499283182386917,8
"1570","RTS",82,0.1,0.4,0.3,0.3,-0.0274855936852184,-0.00410139017739514,8
"1571","RTS",82,0.1,0.4,0.3,0.4,-0.026428405618431,-0.00498033676877579,8
"1572","RTS",82,0.1,0.4,0.3,0.5,-0.0249993973117337,-0.0057099697102268,8
"1573","RTS",82,0.1,0.4,0.4,0,-0.0268637530060656,-0.00326653977139907,8
"1574","RTS",82,0.1,0.4,0.4,0.1,-0.0284751916013745,-0.004320846174792,8
"1575","RTS",82,0.1,0.4,0.4,0.2,-0.0277675732167127,-0.00392527352472105,8
"1576","RTS",82,0.1,0.4,0.4,0.3,-0.0270220222223278,-0.0054627441191577,8
"1577","RTS",82,0.1,0.4,0.4,0.4,-0.026562489785653,-0.00781043343029408,8
"1578","RTS",82,0.1,0.4,0.4,0.5,-0.0256329451043259,-0.00784609908673434,8
"1579","RTS",82,0.1,0.4,0.5,0,-0.0267343296150609,-0.00340307933551709,8
"1580","RTS",82,0.1,0.4,0.5,0.1,-0.0278370767773329,-0.00416186151105974,8
"1581","RTS",82,0.1,0.4,0.5,0.2,-0.0270728237883389,-0.00661018240182654,8
"1582","RTS",82,0.1,0.4,0.5,0.3,-0.0248203318116317,-0.00649431876642881,8
"1583","RTS",82,0.1,0.4,0.5,0.4,-0.0262298069292447,-0.00634395096829388,8
"1584","RTS",82,0.1,0.4,0.5,0.5,-0.0258474945605485,-0.00791703414365136,8
"1585","RTS",254,0.4,0.6,0,0,-0.0668204526766519,-0.00239650278151782,12
"1586","RTS",254,0.4,0.6,0,0.1,-0.0666479987551285,-0.00249627931068808,12
"1587","RTS",254,0.4,0.6,0,0.2,-0.0630754264949709,-0.00371122730755447,12
"1588","RTS",254,0.4,0.6,0,0.3,-0.0635241636086658,-0.0043182491740491,12
"1589","RTS",254,0.4,0.6,0,0.4,-0.0607456814198136,-0.00466274686678969,12
"1590","RTS",254,0.4,0.6,0,0.5,-0.0605668173512863,-0.00702128512611722,12
"1591","RTS",254,0.4,0.6,0.1,0,-0.0680165632317742,-0.00219022769448685,12
"1592","RTS",254,0.4,0.6,0.1,0.1,-0.068125296310551,-0.00223365702678935,12
"1593","RTS",254,0.4,0.6,0.1,0.2,-0.0640082739452451,-0.00369159644096095,12
"1594","RTS",254,0.4,0.6,0.1,0.3,-0.0657082489124717,-0.00413248762747842,12
"1595","RTS",254,0.4,0.6,0.1,0.4,-0.0653965015190306,-0.00508442071485415,12
"1596","RTS",254,0.4,0.6,0.1,0.5,-0.0610577287534056,-0.00704284911462894,12
"1597","RTS",254,0.4,0.6,0.2,0,-0.0683924325838404,-0.00215925993722044,12
"1598","RTS",254,0.4,0.6,0.2,0.1,-0.0689428214843455,-0.00278515510962651,12
"1599","RTS",254,0.4,0.6,0.2,0.2,-0.0663258036803936,-0.00296531974288206,12
"1600","RTS",254,0.4,0.6,0.2,0.3,-0.0675129064833943,-0.0042697879045881,12
"1601","RTS",254,0.4,0.6,0.2,0.4,-0.0649970302473905,-0.00444069321081042,12
"1602","RTS",254,0.4,0.6,0.2,0.5,-0.0635867942457952,-0.00637885043908137,12
"1603","RTS",254,0.4,0.6,0.3,0,-0.0715673977040173,-0.00245299131822974,12
"1604","RTS",254,0.4,0.6,0.3,0.1,-0.0727397572153288,-0.002834357602847,12
"1605","RTS",254,0.4,0.6,0.3,0.2,-0.0688701816717907,-0.00362711427926099,12
"1606","RTS",254,0.4,0.6,0.3,0.3,-0.0705682815285248,-0.00363822281891935,12
"1607","RTS",254,0.4,0.6,0.3,0.4,-0.0678206876150021,-0.00509435256548574,12
"1608","RTS",254,0.4,0.6,0.3,0.5,-0.0679040728519535,-0.00654476471997911,12
"1609","RTS",254,0.4,0.6,0.4,0,-0.0737319450832437,-0.00253458713140087,12
"1610","RTS",254,0.4,0.6,0.4,0.1,-0.0740723482708378,-0.00314519465665553,12
"1611","RTS",254,0.4,0.6,0.4,0.2,-0.0739980375339341,-0.00380922458164845,12
"1612","RTS",254,0.4,0.6,0.4,0.3,-0.073230427736078,-0.00416767723118749,12
"1613","RTS",254,0.4,0.6,0.4,0.4,-0.0702855495413159,-0.00474412747181296,12
"1614","RTS",254,0.4,0.6,0.4,0.5,-0.0682384277000089,-0.0055537580250592,12
"1615","RTS",254,0.4,0.6,0.5,0,-0.0783337004397761,-0.00164122737535921,12
"1616","RTS",254,0.4,0.6,0.5,0.1,-0.0736677046415876,-0.00304143404821233,12
"1617","RTS",254,0.4,0.6,0.5,0.2,-0.0730493704223157,-0.00394599338556456,12
"1618","RTS",254,0.4,0.6,0.5,0.3,-0.0733247705061424,-0.00450837859623798,12
"1619","RTS",254,0.4,0.6,0.5,0.4,-0.0753387952871186,-0.00571001737832555,12
"1620","RTS",254,0.4,0.6,0.5,0.5,-0.0732694486893393,-0.00635067591088179,12
"1621","RTS",82,0.6,0.9,0,0,-0.129639618296419,-0.00187754198977674,9
"1622","RTS",82,0.6,0.9,0,0.1,-0.131175418127154,-0.00318807187631731,9
"1623","RTS",82,0.6,0.9,0,0.2,-0.124106201808305,-0.00283249011099829,9
"1624","RTS",82,0.6,0.9,0,0.3,-0.12133046245754,-0.00343007741428181,9
"1625","RTS",82,0.6,0.9,0,0.4,-0.114374375746972,-0.00504088518859214,9
"1626","RTS",82,0.6,0.9,0,0.5,-0.109568073969978,-0.00732465317960651,9
"1627","RTS",82,0.6,0.9,0.1,0,-0.135078620176208,-0.00179701028694113,9
"1628","RTS",82,0.6,0.9,0.1,0.1,-0.133360101579143,-0.00241658405300937,9
"1629","RTS",82,0.6,0.9,0.1,0.2,-0.129999904745023,-0.00311843409152002,9
"1630","RTS",82,0.6,0.9,0.1,0.3,-0.123782041406744,-0.00359537938614463,9
"1631","RTS",82,0.6,0.9,0.1,0.4,-0.119447672106313,-0.00498929493020295,9
"1632","RTS",82,0.6,0.9,0.1,0.5,-0.111757965356741,-0.00694595885512528,9
"1633","RTS",82,0.6,0.9,0.2,0,-0.144855349979478,-0.00202722629202745,9
"1634","RTS",82,0.6,0.9,0.2,0.1,-0.135614315886092,-0.00247994807635443,9
"1635","RTS",82,0.6,0.9,0.2,0.2,-0.131377817324939,-0.00320346896718182,9
"1636","RTS",82,0.6,0.9,0.2,0.3,-0.128205125813111,-0.00310389066962125,9
"1637","RTS",82,0.6,0.9,0.2,0.4,-0.123741208437367,-0.00538244767018592,9
"1638","RTS",82,0.6,0.9,0.2,0.5,-0.115641591445495,-0.00758497447001882,9
"1639","RTS",82,0.6,0.9,0.3,0,-0.145264499809143,-0.00240946189253677,9
"1640","RTS",82,0.6,0.9,0.3,0.1,-0.141907452313994,-0.00177997043830613,9
"1641","RTS",82,0.6,0.9,0.3,0.2,-0.139416889607048,-0.00300813205378991,9
"1642","RTS",82,0.6,0.9,0.3,0.3,-0.134041822067896,-0.00307416739388178,9
"1643","RTS",82,0.6,0.9,0.3,0.4,-0.130448457890844,-0.0055130774958374,9
"1644","RTS",82,0.6,0.9,0.3,0.5,-0.121087082448311,-0.00653440460017574,9
"1645","RTS",82,0.6,0.9,0.4,0,-0.153959642600814,-0.00223853839671417,9
"1646","RTS",82,0.6,0.9,0.4,0.1,-0.144949239802273,-0.00221642825190971,9
"1647","RTS",82,0.6,0.9,0.4,0.2,-0.145671502529823,-0.00337655082595489,9
"1648","RTS",82,0.6,0.9,0.4,0.3,-0.140839942899491,-0.00460242813887135,9
"1649","RTS",82,0.6,0.9,0.4,0.4,-0.135660537390885,-0.00472400441692422,9
"1650","RTS",82,0.6,0.9,0.4,0.5,-0.123377435000604,-0.0055382789194689,9
"1651","RTS",82,0.6,0.9,0.5,0,-0.155950510145243,-0.00199850469429053,9
"1652","RTS",82,0.6,0.9,0.5,0.1,-0.150198124236442,-0.00211433434053065,9
"1653","RTS",82,0.6,0.9,0.5,0.2,-0.145726054302017,-0.00352445171754401,9
"1654","RTS",82,0.6,0.9,0.5,0.3,-0.14388800664667,-0.00404137625012468,9
"1655","RTS",82,0.6,0.9,0.5,0.4,-0.141900081519331,-0.00606555108485618,9
"1656","RTS",82,0.6,0.9,0.5,0.5,-0.132962184033925,-0.00699570350987089,9
"1657","RTS",162,0.7,0.9,0,0,-0.117044790536808,-0.00159420396197174,10
"1658","RTS",162,0.7,0.9,0,0.1,-0.111146581025731,-0.00209369714652985,10
"1659","RTS",162,0.7,0.9,0,0.2,-0.108005511155406,-0.00368882541270854,10
"1660","RTS",162,0.7,0.9,0,0.3,-0.101695191300794,-0.00378369382533672,10
"1661","RTS",162,0.7,0.9,0,0.4,-0.102630860479347,-0.00511764897508649,10
"1662","RTS",162,0.7,0.9,0,0.5,-0.0949423928847982,-0.00626881433978943,10
"1663","RTS",162,0.7,0.9,0.1,0,-0.115696728641116,-0.00151864702620452,10
"1664","RTS",162,0.7,0.9,0.1,0.1,-0.116303857720925,-0.00284965846854246,10
"1665","RTS",162,0.7,0.9,0.1,0.2,-0.114371147381996,-0.00346887666611917,10
"1666","RTS",162,0.7,0.9,0.1,0.3,-0.111030421057823,-0.00389536042402416,10
"1667","RTS",162,0.7,0.9,0.1,0.4,-0.103671531430379,-0.00466144326831663,10
"1668","RTS",162,0.7,0.9,0.1,0.5,-0.0980121924340489,-0.00724004843514203,10
"1669","RTS",162,0.7,0.9,0.2,0,-0.123231726945474,-0.0016336992557896,10
"1670","RTS",162,0.7,0.9,0.2,0.1,-0.120488418967855,-0.00277769555934115,10
"1671","RTS",162,0.7,0.9,0.2,0.2,-0.11946865273732,-0.00310127611401223,10
"1672","RTS",162,0.7,0.9,0.2,0.3,-0.111192139526634,-0.00460951597665671,10
"1673","RTS",162,0.7,0.9,0.2,0.4,-0.10849218378188,-0.00532623862945569,10
"1674","RTS",162,0.7,0.9,0.2,0.5,-0.10106850740625,-0.00666574831282851,10
"1675","RTS",162,0.7,0.9,0.3,0,-0.127093943891291,-0.00183493786073319,10
"1676","RTS",162,0.7,0.9,0.3,0.1,-0.128428729092977,-0.00215801015322648,10
"1677","RTS",162,0.7,0.9,0.3,0.2,-0.121367450352326,-0.0029071213005194,10
"1678","RTS",162,0.7,0.9,0.3,0.3,-0.123388730691095,-0.00312745744248422,10
"1679","RTS",162,0.7,0.9,0.3,0.4,-0.114872394263839,-0.00478776773795353,10
"1680","RTS",162,0.7,0.9,0.3,0.5,-0.10840498227676,-0.00733187472631247,10
"1681","RTS",162,0.7,0.9,0.4,0,-0.134380018568157,-0.00197087723559219,10
"1682","RTS",162,0.7,0.9,0.4,0.1,-0.132418286707101,-0.00246469350551437,10
"1683","RTS",162,0.7,0.9,0.4,0.2,-0.126946861253063,-0.00310078003535319,10
"1684","RTS",162,0.7,0.9,0.4,0.3,-0.129707407437579,-0.00414115754993361,10
"1685","RTS",162,0.7,0.9,0.4,0.4,-0.123109801458236,-0.00475115853544017,10
"1686","RTS",162,0.7,0.9,0.4,0.5,-0.115270247367825,-0.00621132015474479,10
"1687","RTS",162,0.7,0.9,0.5,0,-0.141948702993795,-0.00142383969466819,10
"1688","RTS",162,0.7,0.9,0.5,0.1,-0.139295690609267,-0.0023373210359765,10
"1689","RTS",162,0.7,0.9,0.5,0.2,-0.134127774326304,-0.00277922623723448,10
"1690","RTS",162,0.7,0.9,0.5,0.3,-0.134867291112054,-0.00335856031957105,10
"1691","RTS",162,0.7,0.9,0.5,0.4,-0.128056298771209,-0.0039100165281567,10
"1692","RTS",162,0.7,0.9,0.5,0.5,-0.123388375759574,-0.00636328078478987,10
"1693","RTS",526,0.8,0.9,0,0,-0.0767825045520367,-0.00235252698519806,11
"1694","RTS",526,0.8,0.9,0,0.1,-0.0740781308073952,-0.00203011165457712,11
"1695","RTS",526,0.8,0.9,0,0.2,-0.0696220361941253,-0.00298322640679027,11
"1696","RTS",526,0.8,0.9,0,0.3,-0.0676415847484693,-0.00415180274287252,11
"1697","RTS",526,0.8,0.9,0,0.4,-0.0643479973424014,-0.00422087801684856,11
"1698","RTS",526,0.8,0.9,0,0.5,-0.0573702693259837,-0.00609582196725356,11
"1699","RTS",526,0.8,0.9,0.1,0,-0.076386242346851,-0.00244757915151594,11
"1700","RTS",526,0.8,0.9,0.1,0.1,-0.0776001593487057,-0.00239879194346437,11
"1701","RTS",526,0.8,0.9,0.1,0.2,-0.0730048199526812,-0.00297781181938983,11
"1702","RTS",526,0.8,0.9,0.1,0.3,-0.0701121320334748,-0.004262258772468,11
"1703","RTS",526,0.8,0.9,0.1,0.4,-0.0668072554206993,-0.00492903506608922,11
"1704","RTS",526,0.8,0.9,0.1,0.5,-0.0632472935298974,-0.00664072023561846,11
"1705","RTS",526,0.8,0.9,0.2,0,-0.0797897575442886,-0.00149908704245649,11
"1706","RTS",526,0.8,0.9,0.2,0.1,-0.078044354103577,-0.00300244193119159,11
"1707","RTS",526,0.8,0.9,0.2,0.2,-0.0755292196917271,-0.00369371715913425,11
"1708","RTS",526,0.8,0.9,0.2,0.3,-0.076071588329645,-0.00429901794574405,11
"1709","RTS",526,0.8,0.9,0.2,0.4,-0.072168935768304,-0.00526419591135929,11
"1710","RTS",526,0.8,0.9,0.2,0.5,-0.0649751108625144,-0.00725654774525886,11
"1711","RTS",526,0.8,0.9,0.3,0,-0.0870549883833858,-0.0023131819249913,11
"1712","RTS",526,0.8,0.9,0.3,0.1,-0.0863707526034857,-0.00226422712839547,11
"1713","RTS",526,0.8,0.9,0.3,0.2,-0.0809937764903903,-0.00290523975337453,11
"1714","RTS",526,0.8,0.9,0.3,0.3,-0.0791823895821194,-0.00393877881119287,11
"1715","RTS",526,0.8,0.9,0.3,0.4,-0.075404403999345,-0.00440128772292048,11
"1716","RTS",526,0.8,0.9,0.3,0.5,-0.0720814019104891,-0.00625916964595741,11
"1717","RTS",526,0.8,0.9,0.4,0,-0.0923744250523644,-0.00150368623913177,11
"1718","RTS",526,0.8,0.9,0.4,0.1,-0.0866394554473292,-0.00266111973279259,11
"1719","RTS",526,0.8,0.9,0.4,0.2,-0.0883445067450289,-0.00276289435840693,11
"1720","RTS",526,0.8,0.9,0.4,0.3,-0.0830626729475725,-0.00346498337057288,11
"1721","RTS",526,0.8,0.9,0.4,0.4,-0.0815602741173043,-0.00506903277307769,11
"1722","RTS",526,0.8,0.9,0.4,0.5,-0.0771442745191537,-0.00676916541076489,11
"1723","RTS",526,0.8,0.9,0.5,0,-0.0954862094050777,-0.00187581101615619,11
"1724","RTS",526,0.8,0.9,0.5,0.1,-0.0936236392437892,-0.0018654872664231,11
"1725","RTS",526,0.8,0.9,0.5,0.2,-0.0921324193024731,-0.00300939335680028,11
"1726","RTS",526,0.8,0.9,0.5,0.3,-0.0909231640331257,-0.00371127197029431,11
"1727","RTS",526,0.8,0.9,0.5,0.4,-0.0834906086780894,-0.00463628327771204,11
"1728","RTS",526,0.8,0.9,0.5,0.5,-0.085731667668029,-0.00652436126501821,11
"1729","UCB",200,0.1,0.1,0,0,-0.00266911019894797,-0.00247268370078131,1
"1730","UCB",200,0.1,0.1,0,0.1,-0.00311504783597814,-0.00254813635497843,1
"1731","UCB",200,0.1,0.1,0,0.2,-0.00285032184085507,-0.00214936856631635,1
"1732","UCB",200,0.1,0.1,0,0.3,-0.00314100875123624,-0.00198620676464706,1
"1733","UCB",200,0.1,0.1,0,0.4,-0.00355085562675053,-0.00251614031967959,1
"1734","UCB",200,0.1,0.1,0,0.5,-0.00380619362387737,-0.00183941370919782,1
"1735","UCB",200,0.1,0.1,0.1,0,-0.00245364432357281,-0.00270272958684738,1
"1736","UCB",200,0.1,0.1,0.1,0.1,-0.00194372489819648,-0.00275136396392366,1
"1737","UCB",200,0.1,0.1,0.1,0.2,-0.00256168293424262,-0.00195542536291322,1
"1738","UCB",200,0.1,0.1,0.1,0.3,-0.00327834499558663,-0.00216992854097707,1
"1739","UCB",200,0.1,0.1,0.1,0.4,-0.00258686317736781,-0.00208357379134855,1
"1740","UCB",200,0.1,0.1,0.1,0.5,-0.00364789912945819,-0.00181368233007943,1
"1741","UCB",200,0.1,0.1,0.2,0,-0.00262438007850085,-0.00314735592109008,1
"1742","UCB",200,0.1,0.1,0.2,0.1,-0.003274291923623,-0.00247157248294488,1
"1743","UCB",200,0.1,0.1,0.2,0.2,-0.00311885564617799,-0.00299477051103328,1
"1744","UCB",200,0.1,0.1,0.2,0.3,-0.00322455340493982,-0.00274596925317322,1
"1745","UCB",200,0.1,0.1,0.2,0.4,-0.00327124879952095,-0.0023500104371344,1
"1746","UCB",200,0.1,0.1,0.2,0.5,-0.00389490414611421,-0.00204653895013025,1
