"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"2588","RBI",526,0.8,0.9,0.5,0.1,367.3558,20.5585814658305,11
"2589","RBI",526,0.8,0.9,0.5,0.2,333.4967,17.6946743191257,11
"2590","RBI",526,0.8,0.9,0.5,0.3,299.3954,14.8286023476509,11
"2591","RBI",526,0.8,0.9,0.5,0.4,264.8409,12.7687466604647,11
"2592","RBI",526,0.8,0.9,0.5,0.5,230.1851,11.4884914820725,11
"2593","RGI",200,0.1,0.1,0,0,19.9999,4.2483767324104,1
"2594","RGI",200,0.1,0.1,0,0.1,18.9133,4.08490535449422,1
"2595","RGI",200,0.1,0.1,0,0.2,17.8402,4.06045720224572,1
"2596","RGI",200,0.1,0.1,0,0.3,16.6194,3.9698009486569,1
"2597","RGI",200,0.1,0.1,0,0.4,15.3925,3.87349249959445,1
"2598","RGI",200,0.1,0.1,0,0.5,13.9649,3.70281502021197,1
"2599","RGI",200,0.1,0.1,0.1,0,18.9749,4.17034880686461,1
"2600","RGI",200,0.1,0.1,0.1,0.1,17.9286,4.05119035029526,1
"2601","RGI",200,0.1,0.1,0.1,0.2,16.8947,3.95873452859709,1
"2602","RGI",200,0.1,0.1,0.1,0.3,15.8493,3.84370484255642,1
"2603","RGI",200,0.1,0.1,0.1,0.4,14.624,3.68388125461582,1
"2604","RGI",200,0.1,0.1,0.1,0.5,13.3262,3.62412844566788,1
"2605","RGI",200,0.1,0.1,0.2,0,17.8626,4.02344877611303,1
"2606","RGI",200,0.1,0.1,0.2,0.1,16.9168,3.95467340044288,1
"2607","RGI",200,0.1,0.1,0.2,0.2,16.0058,3.87835925708961,1
"2608","RGI",200,0.1,0.1,0.2,0.3,14.9361,3.76853246950287,1
"2609","RGI",200,0.1,0.1,0.2,0.4,13.8261,3.58861346548503,1
"2610","RGI",200,0.1,0.1,0.2,0.5,12.5943,3.48159728601201,1
"2611","RGI",200,0.1,0.1,0.3,0,16.7171,3.96928748194326,1
"2612","RGI",200,0.1,0.1,0.3,0.1,15.8037,3.8113801925152,1
"2613","RGI",200,0.1,0.1,0.3,0.2,14.8943,3.7029581012847,1
"2614","RGI",200,0.1,0.1,0.3,0.3,13.974,3.61275922293754,1
"2615","RGI",200,0.1,0.1,0.3,0.4,12.9376,3.48988884814649,1
"2616","RGI",200,0.1,0.1,0.3,0.5,11.7979,3.36909344914428,1
"2617","RGI",200,0.1,0.1,0.4,0,15.371,3.86681448034717,1
"2618","RGI",200,0.1,0.1,0.4,0.1,14.5853,3.72315861883564,1
"2619","RGI",200,0.1,0.1,0.4,0.2,13.7894,3.56010042997486,1
"2620","RGI",200,0.1,0.1,0.4,0.3,12.8981,3.487797709628,1
"2621","RGI",200,0.1,0.1,0.4,0.4,12.0112,3.36740382206383,1
"2622","RGI",200,0.1,0.1,0.4,0.5,10.9542,3.23146199028543,1
"2623","RGI",200,0.1,0.1,0.5,0,14.0227,3.73145776978767,1
"2624","RGI",200,0.1,0.1,0.5,0.1,13.3169,3.55349646457012,1
"2625","RGI",200,0.1,0.1,0.5,0.2,12.6,3.50565670921959,1
"2626","RGI",200,0.1,0.1,0.5,0.3,11.7811,3.36700407805606,1
"2627","RGI",200,0.1,0.1,0.5,0.4,10.9563,3.18618980767767,1
"2628","RGI",200,0.1,0.1,0.5,0.5,9.9796,3.06915718277531,1
"2629","RGI",200,0.3,0.3,0,0,60.0599,6.58828145537617,2
"2630","RGI",200,0.3,0.3,0,0.1,56.8603,6.3859738471276,2
"2631","RGI",200,0.3,0.3,0,0.2,53.5885,6.48595208951244,2
"2632","RGI",200,0.3,0.3,0,0.3,50.0485,6.60925986639943,2
"2633","RGI",200,0.3,0.3,0,0.4,46.2051,6.62237265426503,2
"2634","RGI",200,0.3,0.3,0,0.5,42.0349,6.89871301143347,2
"2635","RGI",200,0.3,0.3,0.1,0,56.7709,6.43236742771062,2
"2636","RGI",200,0.3,0.3,0.1,0.1,53.9069,6.29696733116482,2
"2637","RGI",200,0.3,0.3,0.1,0.2,50.9277,6.25403741661343,2
"2638","RGI",200,0.3,0.3,0.1,0.3,47.4891,6.24907883520674,2
"2639","RGI",200,0.3,0.3,0.1,0.4,43.9241,6.24239024201414,2
"2640","RGI",200,0.3,0.3,0.1,0.5,39.9495,6.39216987677685,2
"2641","RGI",200,0.3,0.3,0.2,0,53.5062,6.45714573423144,2
"2642","RGI",200,0.3,0.3,0.2,0.1,50.8759,6.17121605364438,2
"2643","RGI",200,0.3,0.3,0.2,0.2,47.9883,6.06866097047754,2
"2644","RGI",200,0.3,0.3,0.2,0.3,44.8586,6.01403549227058,2
"2645","RGI",200,0.3,0.3,0.2,0.4,41.5352,6.04167287604303,2
"2646","RGI",200,0.3,0.3,0.2,0.5,37.8141,5.94194175814487,2
"2647","RGI",200,0.3,0.3,0.3,0,50.1176,6.59069905028269,2
"2648","RGI",200,0.3,0.3,0.3,0.1,47.5044,6.21652999385642,2
"2649","RGI",200,0.3,0.3,0.3,0.2,44.8163,5.96872824659392,2
"2650","RGI",200,0.3,0.3,0.3,0.3,41.9882,5.74824886348005,2
"2651","RGI",200,0.3,0.3,0.3,0.4,38.8425,5.57119354983804,2
"2652","RGI",200,0.3,0.3,0.3,0.5,35.4696,5.56824715486281,2
"2653","RGI",200,0.3,0.3,0.4,0,46.3709,6.79505338206011,2
"2654","RGI",200,0.3,0.3,0.4,0.1,44.0839,6.32674193849849,2
"2655","RGI",200,0.3,0.3,0.4,0.2,41.5723,5.97479225783227,2
"2656","RGI",200,0.3,0.3,0.4,0.3,38.92,5.67212634747589,2
"2657","RGI",200,0.3,0.3,0.4,0.4,36.0456,5.48779848693657,2
"2658","RGI",200,0.3,0.3,0.4,0.5,32.9454,5.31733450561693,2
"2659","RGI",200,0.3,0.3,0.5,0,42.1204,6.82777897244555,2
"2660","RGI",200,0.3,0.3,0.5,0.1,40.0553,6.41195393194013,2
"2661","RGI",200,0.3,0.3,0.5,0.2,37.8209,6.00238503035296,2
"2662","RGI",200,0.3,0.3,0.5,0.3,35.4017,5.61329564683724,2
"2663","RGI",200,0.3,0.3,0.5,0.4,32.8558,5.23743729651664,2
"2664","RGI",200,0.3,0.3,0.5,0.5,30.0021,5.04450595143166,2
"2665","RGI",200,0.5,0.5,0,0,99.9582,7.08621720013018,3
"2666","RGI",200,0.5,0.5,0,0.1,94.7568,7.23847313384052,3
"2667","RGI",200,0.5,0.5,0,0.2,89.3125,7.60335615715095,3
"2668","RGI",200,0.5,0.5,0,0.3,83.4835,8.20769543638393,3
"2669","RGI",200,0.5,0.5,0,0.4,77.3397,8.8108380416791,3
"2670","RGI",200,0.5,0.5,0,0.5,70.2254,9.53547520413833,3
"2671","RGI",200,0.5,0.5,0.1,0,94.7728,7.06452906548566,3
"2672","RGI",200,0.5,0.5,0.1,0.1,89.9013,7.07433127060732,3
"2673","RGI",200,0.5,0.5,0.1,0.2,84.7955,7.2216684359987,3
"2674","RGI",200,0.5,0.5,0.1,0.3,79.2888,7.40658357868395,3
"2675","RGI",200,0.5,0.5,0.1,0.4,73.3943,7.91281800491316,3
"2676","RGI",200,0.5,0.5,0.1,0.5,66.7999,8.3849323610313,3
"2677","RGI",200,0.5,0.5,0.2,0,89.4371,7.57801994116028,3
"2678","RGI",200,0.5,0.5,0.2,0.1,84.8452,7.15556826364738,3
"2679","RGI",200,0.5,0.5,0.2,0.2,80.0188,6.99609470305466,3
"2680","RGI",200,0.5,0.5,0.2,0.3,74.7992,7.01827649644114,3
"2681","RGI",200,0.5,0.5,0.2,0.4,69.2573,7.2561258152119,3
"2682","RGI",200,0.5,0.5,0.2,0.5,63.102,7.64375815315152,3
"2683","RGI",200,0.5,0.5,0.3,0,83.5915,8.25587328478153,3
"2684","RGI",200,0.5,0.5,0.3,0.1,79.2628,7.42160657704371,3
"2685","RGI",200,0.5,0.5,0.3,0.2,74.7884,7.07861823547593,3
"2686","RGI",200,0.5,0.5,0.3,0.3,69.9772,6.78885034515424,3
"2687","RGI",200,0.5,0.5,0.3,0.4,64.8908,6.72614298539259,3
"2688","RGI",200,0.5,0.5,0.3,0.5,59.1535,7.00463019969102,3
"2689","RGI",200,0.5,0.5,0.4,0,77.2785,8.75335363560658,3
"2690","RGI",200,0.5,0.5,0.4,0.1,73.418,8.08571665849034,3
"2691","RGI",200,0.5,0.5,0.4,0.2,69.3336,7.27367868964309,3
"2692","RGI",200,0.5,0.5,0.4,0.3,64.883,6.79231363766833,3
"2693","RGI",200,0.5,0.5,0.4,0.4,60.1176,6.50635101269137,3
"2694","RGI",200,0.5,0.5,0.4,0.5,54.8254,6.51955253806039,3
"2695","RGI",200,0.5,0.5,0.5,0,70.2905,9.36649789826955,3
"2696","RGI",200,0.5,0.5,0.5,0.1,66.7736,8.38028436012739,3
"2697","RGI",200,0.5,0.5,0.5,0.2,63.1844,7.59180875654936,3
"2698","RGI",200,0.5,0.5,0.5,0.3,59.0444,6.88220641339038,3
"2699","RGI",200,0.5,0.5,0.5,0.4,54.819,6.46320480115168,3
"2700","RGI",200,0.5,0.5,0.5,0.5,49.979,6.18881160958337,3
"2701","RGI",200,0.7,0.7,0,0,140.0074,6.48221776514145,4
"2702","RGI",200,0.7,0.7,0,0.1,132.7932,6.99170380895925,4
"2703","RGI",200,0.7,0.7,0,0.2,125.0266,7.77166213323967,4
"2704","RGI",200,0.7,0.7,0,0.3,117.0816,9.00814387682671,4
"2705","RGI",200,0.7,0.7,0,0.4,108.2768,10.1360078741861,4
"2706","RGI",200,0.7,0.7,0,0.5,98.8361,11.4419372740309,4
"2707","RGI",200,0.7,0.7,0.1,0,132.7187,6.9309288040932,4
"2708","RGI",200,0.7,0.7,0.1,0.1,125.9652,6.85633210171363,4
"2709","RGI",200,0.7,0.7,0.1,0.2,118.8111,7.14644834602449,4
"2710","RGI",200,0.7,0.7,0.1,0.3,111.173,8.0825493354743,4
"2711","RGI",200,0.7,0.7,0.1,0.4,102.8318,8.90488845880994,4
"2712","RGI",200,0.7,0.7,0.1,0.5,93.6983,9.85267398366874,4
"2713","RGI",200,0.7,0.7,0.2,0,125.0787,7.8317711900947,4
"2714","RGI",200,0.7,0.7,0.2,0.1,118.7913,7.16741804962916,4
"2715","RGI",200,0.7,0.7,0.2,0.2,112.0256,7.03942469169171,4
"2716","RGI",200,0.7,0.7,0.2,0.3,104.6909,7.2691018134373,4
"2717","RGI",200,0.7,0.7,0.2,0.4,96.9696,7.85459389812933,4
"2718","RGI",200,0.7,0.7,0.2,0.5,88.4081,8.70759074622024,4
"2719","RGI",200,0.7,0.7,0.3,0,117.0448,9.0369220178087,4
"2720","RGI",200,0.7,0.7,0.3,0.1,111.1553,8.07241588991982,4
"2721","RGI",200,0.7,0.7,0.3,0.2,104.7145,7.23067203044096,4
"2722","RGI",200,0.7,0.7,0.3,0.3,97.9395,7.02468322185682,4
"2723","RGI",200,0.7,0.7,0.3,0.4,90.7479,7.28638831901468,4
"2724","RGI",200,0.7,0.7,0.3,0.5,82.8383,7.74966830553957,4
"2725","RGI",200,0.7,0.7,0.4,0,108.2703,10.0435713390469,4
"2726","RGI",200,0.7,0.7,0.4,0.1,102.7957,8.96603594070696,4
"2727","RGI",200,0.7,0.7,0.4,0.2,97.0386,7.95936210914659,4
"2728","RGI",200,0.7,0.7,0.4,0.3,90.7869,7.28591770813293,4
"2729","RGI",200,0.7,0.7,0.4,0.4,84.1164,6.87614566293631,4
"2730","RGI",200,0.7,0.7,0.4,0.5,76.82,7.11115017741044,4
"2731","RGI",200,0.7,0.7,0.5,0,98.7234,11.3418409517863,4
"2732","RGI",200,0.7,0.7,0.5,0.1,93.6308,9.84637935886323,4
"2733","RGI",200,0.7,0.7,0.5,0.2,88.5149,8.69712262671962,4
"2734","RGI",200,0.7,0.7,0.5,0.3,82.8456,7.78159469270895,4
"2735","RGI",200,0.7,0.7,0.5,0.4,76.7352,6.96383015682069,4
"2736","RGI",200,0.7,0.7,0.5,0.5,70.1045,6.80191196287008,4
"2737","RGI",200,0.9,0.9,0,0,180.053,4.19246331824949,5
"2738","RGI",200,0.9,0.9,0,0.1,170.731,5.39810642311686,5
"2739","RGI",200,0.9,0.9,0,0.2,161.1517,6.78195300770065,5
"2740","RGI",200,0.9,0.9,0,0.3,150.6921,8.38948961162682,5
"2741","RGI",200,0.9,0.9,0,0.4,139.7201,9.73505177763895,5
"2742","RGI",200,0.9,0.9,0,0.5,127.6386,11.1877123010316,5
"2743","RGI",200,0.9,0.9,0.1,0,170.7231,5.41565871579188,5
"2744","RGI",200,0.9,0.9,0.1,0.1,162.0217,5.50147759566224,5
"2745","RGI",200,0.9,0.9,0.1,0.2,152.8227,6.33675628046525,5
"2746","RGI",200,0.9,0.9,0.1,0.3,142.9813,7.39610847351871,5
"2747","RGI",200,0.9,0.9,0.1,0.4,132.4483,8.48428697195835,5
"2748","RGI",200,0.9,0.9,0.1,0.5,121.0158,9.821791950541,5
"2749","RGI",200,0.9,0.9,0.2,0,161.0838,6.81521989977053,5
"2750","RGI",200,0.9,0.9,0.2,0.1,152.7343,6.32222275470076,5
"2751","RGI",200,0.9,0.9,0.2,0.2,144.0934,6.39860693097066,5
"2752","RGI",200,0.9,0.9,0.2,0.3,134.7788,6.92598494704895,5
"2753","RGI",200,0.9,0.9,0.2,0.4,124.8244,7.7227280602692,5
"2754","RGI",200,0.9,0.9,0.2,0.5,114.0208,8.63109592935301,5
"2755","RGI",200,0.9,0.9,0.3,0,150.7991,8.34967729323057,5
"2756","RGI",200,0.9,0.9,0.3,0.1,142.8681,7.36136681344818,5
"2757","RGI",200,0.9,0.9,0.3,0.2,134.7941,6.88787699330842,5
"2758","RGI",200,0.9,0.9,0.3,0.3,126.0277,6.75131770390595,5
"2759","RGI",200,0.9,0.9,0.3,0.4,116.758,7.04684339262481,5
"2760","RGI",200,0.9,0.9,0.3,0.5,106.6259,7.69140201500972,5
"2761","RGI",200,0.9,0.9,0.4,0,139.7783,9.725636632673,5
"2762","RGI",200,0.9,0.9,0.4,0.1,132.4445,8.60018116446428,5
"2763","RGI",200,0.9,0.9,0.4,0.2,124.9349,7.77075932326089,5
"2764","RGI",200,0.9,0.9,0.4,0.3,116.7958,7.19337728940188,5
"2765","RGI",200,0.9,0.9,0.4,0.4,108.2043,6.90034223660669,5
"2766","RGI",200,0.9,0.9,0.4,0.5,98.7931,7.29708278229822,5
"2767","RGI",200,0.9,0.9,0.5,0,127.5559,11.1082498401616,5
"2768","RGI",200,0.9,0.9,0.5,0.1,121.0336,9.85129310484587,5
"2769","RGI",200,0.9,0.9,0.5,0.2,114.111,8.73383689970789,5
"2770","RGI",200,0.9,0.9,0.5,0.3,106.5864,7.69523597465799,5
"2771","RGI",200,0.9,0.9,0.5,0.4,98.7213,7.33291234574279,5
"2772","RGI",200,0.9,0.9,0.5,0.5,90.1293,7.0389442520607,5
"2773","RGI",526,0.1,0.2,0,0,94.2871,9.70949540501987,6
"2774","RGI",526,0.1,0.2,0,0.1,86.118,9.15845312956138,6
"2775","RGI",526,0.1,0.2,0,0.2,77.7721,8.55320275205328,6
"2776","RGI",526,0.1,0.2,0,0.3,69.3427,7.98314660851079,6
"2777","RGI",526,0.1,0.2,0,0.4,61.0967,7.31985704373481,6
"2778","RGI",526,0.1,0.2,0,0.5,52.5786,6.85578020448594,6
"2779","RGI",526,0.1,0.2,0.1,0,92.3368,9.78557824117468,6
"2780","RGI",526,0.1,0.2,0.1,0.1,84.2983,9.20141204970035,6
"2781","RGI",526,0.1,0.2,0.1,0.2,76.22,8.65072733984553,6
"2782","RGI",526,0.1,0.2,0.1,0.3,67.8876,8.0112411172317,6
"2783","RGI",526,0.1,0.2,0.1,0.4,59.8788,7.42373367936743,6
"2784","RGI",526,0.1,0.2,0.1,0.5,51.4809,6.75519048212891,6
"2785","RGI",526,0.1,0.2,0.2,0,89.8853,10.1047491065068,6
"2786","RGI",526,0.1,0.2,0.2,0.1,82.3061,9.3138003778129,6
"2787","RGI",526,0.1,0.2,0.2,0.2,74.3857,8.86298994522034,6
"2788","RGI",526,0.1,0.2,0.2,0.3,66.3064,8.05073912631927,6
"2789","RGI",526,0.1,0.2,0.2,0.4,58.4458,7.54036790049448,6
"2790","RGI",526,0.1,0.2,0.2,0.5,50.215,6.78937291349178,6
"2791","RGI",526,0.1,0.2,0.3,0,87.4032,10.3151185125035,6
"2792","RGI",526,0.1,0.2,0.3,0.1,79.9421,9.57620582286096,6
"2793","RGI",526,0.1,0.2,0.3,0.2,72.0786,8.99863987455655,6
"2794","RGI",526,0.1,0.2,0.3,0.3,64.3323,8.25768100858613,6
"2795","RGI",526,0.1,0.2,0.3,0.4,56.6885,7.62952742434759,6
"2796","RGI",526,0.1,0.2,0.3,0.5,48.8691,6.83991546982588,6
"2797","RGI",526,0.1,0.2,0.4,0,84.0076,10.6920799799398,6
"2798","RGI",526,0.1,0.2,0.4,0.1,76.7428,9.7625088382998,6
"2799","RGI",526,0.1,0.2,0.4,0.2,69.4745,9.21209183701516,6
"2800","RGI",526,0.1,0.2,0.4,0.3,61.9941,8.32911775701731,6
"2801","RGI",526,0.1,0.2,0.4,0.4,54.7437,7.66671299572482,6
"2802","RGI",526,0.1,0.2,0.4,0.5,47.2074,6.90072077646411,6
"2803","RGI",526,0.1,0.2,0.5,0,79.9135,10.9617714714995,6
"2804","RGI",526,0.1,0.2,0.5,0.1,73.1732,10.2963295984695,6
"2805","RGI",526,0.1,0.2,0.5,0.2,66.1407,9.57916904318719,6
"2806","RGI",526,0.1,0.2,0.5,0.3,59.222,8.56608742573752,6
"2807","RGI",526,0.1,0.2,0.5,0.4,52.0753,7.78685388455068,6
"2808","RGI",526,0.1,0.2,0.5,0.5,45.0427,7.01484123197033,6
"2809","RGI",162,0.1,0.3,0,0,40.4235,6.01639156361558,7
"2810","RGI",162,0.1,0.3,0,0.1,36.8924,5.77954691617393,7
"2811","RGI",162,0.1,0.3,0,0.2,33.2467,5.40762085822727,7
"2812","RGI",162,0.1,0.3,0,0.3,29.611,5.11924795941425,7
"2813","RGI",162,0.1,0.3,0,0.4,26.169,4.81102417322544,7
"2814","RGI",162,0.1,0.3,0,0.5,22.4585,4.45787673859447,7
"2815","RGI",162,0.1,0.3,0.1,0,39.4041,6.10343578509992,7
"2816","RGI",162,0.1,0.3,0.1,0.1,35.9753,5.81285376014946,7
"2817","RGI",162,0.1,0.3,0.1,0.2,32.4286,5.55389832628055,7
"2818","RGI",162,0.1,0.3,0.1,0.3,28.9287,5.12156610363816,7
"2819","RGI",162,0.1,0.3,0.1,0.4,25.6342,4.84728170978306,7
"2820","RGI",162,0.1,0.3,0.1,0.5,21.9741,4.49353406294394,7
"2821","RGI",162,0.1,0.3,0.2,0,38.2373,6.14846070711253,7
"2822","RGI",162,0.1,0.3,0.2,0.1,34.8836,5.85423592348521,7
"2823","RGI",162,0.1,0.3,0.2,0.2,31.5472,5.46583568139124,7
"2824","RGI",162,0.1,0.3,0.2,0.3,28.1968,5.11664809897817,7
"2825","RGI",162,0.1,0.3,0.2,0.4,24.8792,4.8368323161637,7
"2826","RGI",162,0.1,0.3,0.2,0.5,21.3879,4.43362146443841,7
"2827","RGI",162,0.1,0.3,0.3,0,36.9203,6.21480573236438,7
"2828","RGI",162,0.1,0.3,0.3,0.1,33.6361,5.87150102124016,7
"2829","RGI",162,0.1,0.3,0.3,0.2,30.4361,5.57666806549137,7
"2830","RGI",162,0.1,0.3,0.3,0.3,27.2398,5.17099312289116,7
"2831","RGI",162,0.1,0.3,0.3,0.4,24.0041,4.85615500310085,7
"2832","RGI",162,0.1,0.3,0.3,0.5,20.7729,4.43412806977583,7
"2833","RGI",162,0.1,0.3,0.4,0,35.1848,6.2986836959503,7
"2834","RGI",162,0.1,0.3,0.4,0.1,32.3994,5.937272501787,7
"2835","RGI",162,0.1,0.3,0.4,0.2,29.2648,5.55555284168351,7
"2836","RGI",162,0.1,0.3,0.4,0.3,26.1587,5.24326839827503,7
"2837","RGI",162,0.1,0.3,0.4,0.4,23.1162,4.89414883603706,7
"2838","RGI",162,0.1,0.3,0.4,0.5,19.9217,4.43632023232322,7
"2839","RGI",162,0.1,0.3,0.5,0,33.3328,6.43072154411601,7
"2840","RGI",162,0.1,0.3,0.5,0.1,30.4826,6.01352754141437,7
"2841","RGI",162,0.1,0.3,0.5,0.2,27.6745,5.5882262460693,7
"2842","RGI",162,0.1,0.3,0.5,0.3,24.7495,5.20732766168383,7
"2843","RGI",162,0.1,0.3,0.5,0.4,21.9136,4.79470895502494,7
"2844","RGI",162,0.1,0.3,0.5,0.5,18.9004,4.39142440454462,7
"2845","RGI",82,0.1,0.4,0,0,25.926,4.53082518286501,8
"2846","RGI",82,0.1,0.4,0,0.1,23.6302,4.35457738413493,8
"2847","RGI",82,0.1,0.4,0,0.2,21.3042,4.24189364861645,8
"2848","RGI",82,0.1,0.4,0,0.3,19.0152,3.96236532817197,8
"2849","RGI",82,0.1,0.4,0,0.4,16.7792,3.72172439646575,8
"2850","RGI",82,0.1,0.4,0,0.5,14.37,3.52805112129508,8
"2851","RGI",82,0.1,0.4,0.1,0,25.2139,4.54649467737345,8
"2852","RGI",82,0.1,0.4,0.1,0.1,22.991,4.35837338256536,8
"2853","RGI",82,0.1,0.4,0.1,0.2,20.8255,4.21507134371926,8
"2854","RGI",82,0.1,0.4,0.1,0.3,18.5813,3.97378527438772,8
"2855","RGI",82,0.1,0.4,0.1,0.4,16.382,3.765752791861,8
"2856","RGI",82,0.1,0.4,0.1,0.5,14.0747,3.49203942473942,8
"2857","RGI",82,0.1,0.4,0.2,0,24.4823,4.5682790662746,8
"2858","RGI",82,0.1,0.4,0.2,0.1,22.313,4.39365012445707,8
"2859","RGI",82,0.1,0.4,0.2,0.2,20.173,4.20088511430322,8
"2860","RGI",82,0.1,0.4,0.2,0.3,18.048,3.92757413473742,8
"2861","RGI",82,0.1,0.4,0.2,0.4,15.8977,3.76657051113364,8
"2862","RGI",82,0.1,0.4,0.2,0.5,13.6591,3.48234114641085,8
"2863","RGI",82,0.1,0.4,0.3,0,23.5249,4.64165212865509,8
"2864","RGI",82,0.1,0.4,0.3,0.1,21.4354,4.41827782715118,8
"2865","RGI",82,0.1,0.4,0.3,0.2,19.4742,4.23319339891709,8
"2866","RGI",82,0.1,0.4,0.3,0.3,17.3722,3.99417857716084,8
"2867","RGI",82,0.1,0.4,0.3,0.4,15.3288,3.72062828934667,8
"2868","RGI",82,0.1,0.4,0.3,0.5,13.1896,3.4663602532542,8
"2869","RGI",82,0.1,0.4,0.4,0,22.4299,4.62679443164177,8
"2870","RGI",82,0.1,0.4,0.4,0.1,20.584,4.42821689966639,8
"2871","RGI",82,0.1,0.4,0.4,0.2,18.5599,4.17362599011825,8
"2872","RGI",82,0.1,0.4,0.4,0.3,16.6831,3.95285174193131,8
"2873","RGI",82,0.1,0.4,0.4,0.4,14.7265,3.72696750437643,8
"2874","RGI",82,0.1,0.4,0.4,0.5,12.6773,3.39972359494889,8
"2875","RGI",82,0.1,0.4,0.5,0,21.1616,4.6561199925838,8
"2876","RGI",82,0.1,0.4,0.5,0.1,19.3638,4.42737051995562,8
"2877","RGI",82,0.1,0.4,0.5,0.2,17.5647,4.22082876335264,8
"2878","RGI",82,0.1,0.4,0.5,0.3,15.7684,3.95845024887737,8
"2879","RGI",82,0.1,0.4,0.5,0.4,13.9689,3.66762565398839,8
"2880","RGI",82,0.1,0.4,0.5,0.5,12.0382,3.41624176995468,8
"2881","RGI",254,0.4,0.6,0,0,141.6924,8.25183564542774,12
"2882","RGI",254,0.4,0.6,0,0.1,129.6288,8.15388613765943,12
"2883","RGI",254,0.4,0.6,0,0.2,117.6413,7.98043877555019,12
"2884","RGI",254,0.4,0.6,0,0.3,105.5946,7.91279420124188,12
"2885","RGI",254,0.4,0.6,0,0.4,93.6157,7.76056931891052,12
"2886","RGI",254,0.4,0.6,0,0.5,81.0754,7.55854668589143,12
"2887","RGI",254,0.4,0.6,0.1,0,138.5292,8.54982206281105,12
"2888","RGI",254,0.4,0.6,0.1,0.1,126.8499,8.29410930811269,12
"2889","RGI",254,0.4,0.6,0.1,0.2,115.0139,8.20100191642724,12
"2890","RGI",254,0.4,0.6,0.1,0.3,103.2551,7.98607548988695,12
"2891","RGI",254,0.4,0.6,0.1,0.4,91.5035,7.54365153078016,12
"2892","RGI",254,0.4,0.6,0.1,0.5,79.3937,7.41301528324062,12
"2893","RGI",254,0.4,0.6,0.2,0,134.9353,9.23488181918001,12
"2894","RGI",254,0.4,0.6,0.2,0.1,123.6592,8.64934312382434,12
"2895","RGI",254,0.4,0.6,0.2,0.2,112.3335,8.2892791583404,12
"2896","RGI",254,0.4,0.6,0.2,0.3,100.8082,7.98716421761966,12
"2897","RGI",254,0.4,0.6,0.2,0.4,89.2027,7.66632180116357,12
"2898","RGI",254,0.4,0.6,0.2,0.5,77.3281,7.29213054647204,12
"2899","RGI",254,0.4,0.6,0.3,0,130.9046,9.68968977051303,12
"2900","RGI",254,0.4,0.6,0.3,0.1,119.7794,9.18091305679646,12
"2901","RGI",254,0.4,0.6,0.3,0.2,108.8046,8.53259042436322,12
"2902","RGI",254,0.4,0.6,0.3,0.3,97.6036,8.18499642374056,12
"2903","RGI",254,0.4,0.6,0.3,0.4,86.5345,7.62910414616338,12
"2904","RGI",254,0.4,0.6,0.3,0.5,75.0287,7.31714632715769,12
"2905","RGI",254,0.4,0.6,0.4,0,125.902,10.5343577530539,12
"2906","RGI",254,0.4,0.6,0.4,0.1,115.3311,9.87121151995474,12
"2907","RGI",254,0.4,0.6,0.4,0.2,104.777,9.11648956771212,12
"2908","RGI",254,0.4,0.6,0.4,0.3,93.9285,8.34656541730948,12
"2909","RGI",254,0.4,0.6,0.4,0.4,83.2664,7.75523342037752,12
"2910","RGI",254,0.4,0.6,0.4,0.5,72.2486,7.37299356729777,12
"2911","RGI",254,0.4,0.6,0.5,0,119.3419,11.7810816047754,12
"2912","RGI",254,0.4,0.6,0.5,0.1,109.7605,10.7602378236637,12
"2913","RGI",254,0.4,0.6,0.5,0.2,99.4878,9.7447394605867,12
"2914","RGI",254,0.4,0.6,0.5,0.3,89.4565,8.85451003640509,12
"2915","RGI",254,0.4,0.6,0.5,0.4,79.2239,8.05781990591522,12
"2916","RGI",254,0.4,0.6,0.5,0.5,68.7762,7.42156462763427,12
"2917","RGI",82,0.6,0.9,0,0,66.762,3.12565720662029,9
"2918","RGI",82,0.6,0.9,0,0.1,61.5432,3.62171857611058,9
"2919","RGI",82,0.6,0.9,0,0.2,56.2287,4.03539648020802,9
"2920","RGI",82,0.6,0.9,0,0.3,50.9652,4.37487175929661,9
"2921","RGI",82,0.6,0.9,0,0.4,45.6033,4.54288376356791,9
"2922","RGI",82,0.6,0.9,0,0.5,40.1666,4.82254809587356,9
"2923","RGI",82,0.6,0.9,0.1,0,64.8257,3.34314779417802,9
"2924","RGI",82,0.6,0.9,0.1,0.1,59.7427,3.72119355021259,9
"2925","RGI",82,0.6,0.9,0.1,0.2,54.7142,4.10246284323673,9
"2926","RGI",82,0.6,0.9,0.1,0.3,49.5462,4.35037448225019,9
"2927","RGI",82,0.6,0.9,0.1,0.4,44.3404,4.5249282135227,9
"2928","RGI",82,0.6,0.9,0.1,0.5,38.9337,4.58264163670225,9
"2929","RGI",82,0.6,0.9,0.2,0,62.6766,3.62457255309081,9
"2930","RGI",82,0.6,0.9,0.2,0.1,57.814,3.9436986796569,9
"2931","RGI",82,0.6,0.9,0.2,0.2,52.8626,4.16380294508476,9
"2932","RGI",82,0.6,0.9,0.2,0.3,47.8583,4.39080277681684,9
"2933","RGI",82,0.6,0.9,0.2,0.4,42.8404,4.47100959881359,9
"2934","RGI",82,0.6,0.9,0.2,0.5,37.6415,4.53427322879547,9
